Season Start Year,League,Team,Info,Name,Age,POS,CM,KG,Apps Combined,Apps,Starts,Subs,Mins,Goal,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
2010,Bundesliga,St. Pauli,Fabio Morena St. Pauli/34/D(C) ,Fabio Morena,30,D(C) ,180,76,7,7,7,0,549,-,-,1,-,-,72.6,1,-,6.45
2010,Bundesliga,St. Pauli,Marcel Eger St. Pauli/31/D ,Marcel Eger,27,D ,190,85,4(3),7,4,3,472,1,-,1,-,0.7,70.5,0.3,-,6.44
2010,Bundesliga,St. Pauli,Florian Lechner St. Pauli/33/D(R) ,Florian Lechner,29,D(R) ,178,77,9(1),10,9,1,828,-,-,1,-,1,62.9,0.1,-,6.42
2010,Bundesliga,St. Pauli,Mathias Hain St. Pauli/41/GK ,Mathias Hain,37,GK ,188,86,3(1),4,3,1,290,-,-,-,-,-,50.8,-,-,6.4
2010,Bundesliga,St. Pauli,Rouwen Hennings St. Pauli/27/M ,Rouwen Hennings,23,M ,180,80,10(6),16,10,6,832,1,-,1,-,1.1,61.7,0.8,-,6.38
2010,Bundesliga,St. Pauli,Florian Bruns St. Pauli/35/AM(R) ,Florian Bruns,31,AM(R) ,188,82,11(19),30,11,19,1208,3,1,4,-,0.4,61.5,0.8,1,6.34
2010,Bundesliga,St. Pauli,Richard Sukuta-Pasu St. Pauli/24/FW ,Richard Sukuta-Pasu,20,FW ,190,89,1(8),9,1,8,155,1,1,-,-,0.8,60.6,0.1,1,6.34
2010,Bundesliga,St. Pauli,Dennis Daube St. Pauli/25/DM(C) ,Dennis Daube,21,DM(C) ,185,79,7(6),13,7,6,803,-,1,2,-,0.5,68.4,0.9,-,6.33
2010,Bundesliga,St. Pauli,Carsten Rothenbach St. Pauli/34/D(R) ,Carsten Rothenbach,30,D(R) ,184,82,13,13,13,0,1170,-,-,2,-,0.5,62,0.6,-,6.26
2010,Bundesliga,St. Pauli,Deniz Naki St. Pauli/25/FW ,Deniz Naki,21,FW ,176,70,6(14),20,6,14,786,1,-,1,-,0.5,66.1,0.2,-,6.12
2010,Bundesliga,St. Pauli,Timo Schultz St. Pauli/37/M ,Timo Schultz,33,M ,183,75,0(4),4,0,4,49,-,-,1,-,1,75,-,-,5.93
2010,Bundesliga,St. Pauli,Petar Filipovic St. Pauli/24/M ,Petar Filipovic,20,M ,188,81,0(1),1,0,1,8,-,-,-,-,-,-,1,-,5.89
2009,Bundesliga,Bayern Munich,Arjen Robben Bayern Munich/30/AM(LR)^FW ,Arjen Robben,25,AM(LR)^FW ,180,80,18(6),24,18,6,1783,16,6,1,-,3.4,80.2,0.4,8,8.18
2009,Bundesliga,Bayern Munich,Bastian Schweinsteiger Bayern Munich/30/M(C) ,Bastian Schweinsteiger,25,M(C) ,183,79,33,33,33,0,2913,2,3,6,-,1.7,86,1.1,2,7.54
2009,Bundesliga,Bayern Munich,Thomas Müller Bayern Munich/25/AM(CLR)^FW ,Thomas Müller,20,AM(CLR)^FW ,186,75,29(5),34,29,5,2654,13,6,3,-,1.7,77,0.5,4,7.4
2009,Bundesliga,Bayern Munich,Mark van Bommel Bayern Munich/37/DM(C) ,Mark van Bommel,32,DM(C) ,187,85,25,25,25,0,2178,1,4,11,-,0.8,79.8,0.1,-,7.2
2009,Bundesliga,Bayern Munich,Daniel van Buyten Bayern Munich/36/D(C) ,Daniel van Buyten,31,D(C) ,197,96,31,31,31,0,2642,6,-,2,-,0.8,85.4,1,2,7.2
2009,Bundesliga,Bayern Munich,Franck Ribéry Bayern Munich/31/AM(L) ,Franck Ribéry,26,AM(L) ,170,72,10(9),19,10,9,1095,4,5,1,-,1.6,83.1,0.1,1,7.19
2009,Bundesliga,Bayern Munich,Philipp Lahm Bayern Munich/30/D(LR)^DM(C) ,Philipp Lahm,25,D(LR)^DM(C) ,170,66,34,34,34,0,3060,-,6,1,-,0.1,89.1,0.2,-,7.16
2009,Bundesliga,Bayern Munich,Martín Demichelis Bayern Munich/33/D(C)^DM(C) ,Martín Demichelis,28,D(C)^DM(C) ,184,80,17(4),21,17,4,1575,1,-,5,-,0.2,89.5,0.9,1,7.14
2009,Bundesliga,Bayern Munich,Ivica Olic Bayern Munich/35/AM(L)^FW ,Ivica Olic,30,AM(L)^FW ,182,85,23(6),29,23,6,1816,11,6,1,-,2.2,72.4,0.2,2,7.13
2009,Bundesliga,Bayern Munich,Mario Gomez Bayern Munich/29/FW ,Mario Gomez,24,FW ,189,88,21(8),29,21,8,1942,10,3,1,-,2.4,72.1,0.9,2,7.07
2009,Bundesliga,Bayern Munich,Jörg Butt Bayern Munich/40/GK ,Jörg Butt,35,GK ,191,91,31,31,31,0,2746,-,-,1,-,-,69.2,-,2,6.92
2009,Bundesliga,Bayern Munich,Diego Contento Bayern Munich/24/D(L) ,Diego Contento,19,D(L) ,177,74,8(1),9,8,1,749,-,1,-,-,0.3,86.2,0.2,-,6.92
2009,Bundesliga,Bayern Munich,Holger Badstuber Bayern Munich/25/D(CL) ,Holger Badstuber,20,D(CL) ,190,84,33,33,33,0,2929,1,2,3,-,0.3,86.5,1,-,6.91
2009,Bundesliga,Bayern Munich,Danijel Pranjic Bayern Munich/32/D(L)^M(CL) ,Danijel Pranjic,27,D(L)^M(CL) ,171,70,14(6),20,14,6,1216,1,3,1,-,0.6,86.4,0.1,-,6.77
2009,Bundesliga,Bayern Munich,Luca Toni Bayern Munich/37/FW ,Luca Toni,32,FW ,196,88,3(1),4,3,1,230,-,-,1,-,2.8,55.3,0.8,-,6.64
2009,Bundesliga,Bayern Munich,Anatoliy Tymoshchuk Bayern Munich/35/D(C)^DM(C) ,Anatoliy Tymoshchuk,30,D(C)^DM(C) ,181,75,11(10),21,11,10,1049,-,-,2,-,0.8,87.9,0.3,-,6.62
2009,Bundesliga,Bayern Munich,David Alaba Bayern Munich/22/D(CL)^M(CL) ,David Alaba,17,D(CL)^M(CL) ,180,76,2(1),3,2,1,197,-,-,-,-,-,83.6,-,-,6.54
2009,Bundesliga,Bayern Munich,Edson Braafheid Bayern Munich/31/D(L) ,Edson Braafheid,26,D(L) ,180,76,5(4),9,5,4,516,-,-,1,-,0.1,81.3,0.4,-,6.5
2009,Bundesliga,Bayern Munich,Miroslav Klose Bayern Munich/36/AM(C)^FW ,Miroslav Klose,31,AM(C)^FW ,184,84,11(14),25,11,14,1078,3,1,2,-,0.8,74.5,0.4,-,6.45
2009,Bundesliga,Bayern Munich,Andreas Ottl Bayern Munich/29/DM(C) ,Andreas Ottl,24,DM(C) ,186,78,1(3),4,1,3,149,-,-,-,-,0.8,86.9,-,-,6.43
2009,Bundesliga,Bayern Munich,Alexander Baumjohann Bayern Munich/27/AM(CLR) ,Alexander Baumjohann,22,AM(CLR) ,178,75,1(2),3,1,2,92,-,1,-,-,-,79.5,-,-,6.38
2009,Bundesliga,Bayern Munich,José Sosa Bayern Munich/29/AM(CR) ,José Sosa,24,AM(CR) ,179,71,2(1),3,2,1,127,-,-,-,-,0.3,86.5,-,-,6.36
2009,Bundesliga,Bayern Munich,Michael Rensing Bayern Munich/30/GK ,Michael Rensing,25,GK ,190,92,3(1),4,3,1,315,-,-,-,-,-,80.5,-,-,6.34
2009,Bundesliga,Bayern Munich,Hamit Altintop Bayern Munich/31/AM(CR) ,Hamit Altintop,26,AM(CR) ,183,82,7(8),15,7,8,593,-,-,1,1,0.3,85.2,0.1,-,6.33
2009,Bundesliga,Bayern Munich,Breno Bayern Munich/25/D(C) ,Breno,20,D(C) ,187,90,1(2),3,1,2,134,-,-,-,-,0.3,85.9,0.3,-,6.31
2009,Bundesliga,Schalke 04,Kevin Kuranyi Schalke 04/32/FW ,Kevin Kuranyi,27,FW ,190,80,31(2),33,31,2,2804,18,7,4,-,3.5,65.2,1.7,9,7.49
2009,Bundesliga,Schalke 04,Jefferson Farfán Schalke 04/30/AM(CR)^FW ,Jefferson Farfán,25,AM(CR)^FW ,178,84,32(1),33,32,1,2837,8,8,4,-,1.7,83.4,0.5,4,7.27
2009,Bundesliga,Schalke 04,Rafinha Schalke 04/29/D(R)^DM(C)^M(R) ,Rafinha13755,24,D(R)^DM(C)^M(R) ,172,68,30(1),31,30,1,2674,1,6,10,-,0.3,76.9,0.2,3,7.14
2009,Bundesliga,Schalke 04,Benedikt Höwedes Schalke 04/26/D(CLR) ,Benedikt Höwedes,21,D(CLR) ,187,82,32(1),33,32,1,2833,3,1,4,-,0.6,75,0.8,2,7.12
2009,Bundesliga,Schalke 04,Ivan Rakitic Schalke 04/26/M(C) ,Ivan Rakitic,21,M(C) ,184,75,25(4),29,25,4,2135,7,2,3,-,1.2,79.6,0.3,1,7.04
2009,Bundesliga,Schalke 04,Marcelo Bordon Schalke 04/38/D(C) ,Marcelo Bordon,33,D(C) ,188,85,30,30,30,0,2700,-,1,6,1,0.8,68.6,1.6,1,7.02
2009,Bundesliga,Schalke 04,Carlos Zambrano Schalke 04/25/D(C) ,Carlos Zambrano,20,D(C) ,185,78,14(2),16,14,2,1285,-,-,6,-,0.3,74.5,0.7,-,6.99
2009,Bundesliga,Schalke 04,Heiko Westermann Schalke 04/31/D(CLR)^DM(C) ,Heiko Westermann,26,D(CLR)^DM(C) ,190,87,27,27,27,0,2430,2,2,3,-,1.1,77.7,0.6,1,6.98
2009,Bundesliga,Schalke 04,Lukas Schmitz Schalke 04/26/D(L)^DM(C) ,Lukas Schmitz,21,D(L)^DM(C) ,184,80,27(2),29,27,2,2327,2,5,4,-,0.9,72.6,0.6,-,6.96
2009,Bundesliga,Schalke 04,Joel Matip Schalke 04/23/D(C)^DM(C) ,Joel Matip,18,D(C)^DM(C) ,195,90,17(3),20,17,3,1395,3,-,2,-,0.4,75,1.1,2,6.8
2009,Bundesliga,Schalke 04,Manuel Neuer Schalke 04/28/GK ,Manuel Neuer,23,GK ,193,92,34,34,34,0,3060,-,-,3,-,-,65.2,-,1,6.8
2009,Bundesliga,Schalke 04,Christoph Moritz Schalke 04/24/M(CR) ,Christoph Moritz,19,M(CR) ,186,73,18(10),28,18,10,1688,1,1,2,-,0.5,75.1,0.4,-,6.69
2009,Bundesliga,Schalke 04,Edu Schalke 04/32/AM(L)^FW ,Edu,27,AM(L)^FW ,185,88,7(6),13,7,6,718,2,1,1,-,1.1,77.4,0.7,-,6.69
2009,Bundesliga,Schalke 04,Mineiro Schalke 04/39/DM(C) ,Mineiro,34,DM(C) ,175,73,5(2),7,5,2,437,-,-,1,-,0.3,81.3,0.4,-,6.64
2009,Bundesliga,Schalke 04,Hao Junmin Schalke 04/27/M ,Hao Junmin,22,M ,178,75,5(3),8,5,3,444,-,-,-,-,0.6,80,0.4,-,6.63
2009,Bundesliga,Schalke 04,Alexander Baumjohann Schalke 04/27/AM(CLR) ,Alexander Baumjohann,22,AM(CLR) ,178,75,1(10),11,1,10,343,-,-,1,-,0.6,77.4,-,-,6.62
2009,Bundesliga,Schalke 04,Levan Kenia Schalke 04/24/M ,Levan Kenia,19,M ,172,69,4(6),10,4,6,495,-,2,-,-,0.7,72.8,0.3,-,6.6
2009,Bundesliga,Schalke 04,Vicente Sanchez Schalke 04/34/AM(LR)^FW ,Vicente Sanchez,29,AM(LR)^FW ,171,66,7(7),14,7,7,592,2,-,1,-,0.8,79.4,0.1,-,6.59
2009,Bundesliga,Schalke 04,Peer Kluge Schalke 04/33/M(C) ,Peer Kluge,28,M(C) ,179,72,13,13,13,0,895,-,-,1,-,0.3,80.4,0.2,-,6.57
2009,Bundesliga,Schalke 04,Levan Kobiashvili Schalke 04/37/D(CL)^DM(C) ,Levan Kobiashvili,32,D(CL)^DM(C) ,183,79,3(1),4,3,1,248,1,-,-,-,0.3,79.3,0.3,-,6.56
2009,Bundesliga,Schalke 04,Vasileios Pliatsikas Schalke 04/26/DM(C) ,Vasileios Pliatsikas,21,DM(C) ,174,73,4(4),8,4,4,379,-,-,1,-,0.6,72.5,0.5,-,6.46
2009,Bundesliga,Schalke 04,Gerald Asamoah Schalke 04/36/AM(C)^FW ,Gerald Asamoah,31,AM(C)^FW ,180,85,2(6),8,2,6,228,1,1,1,-,0.6,75.7,-,-,6.42
2009,Bundesliga,Schalke 04,Mario Gavranovic Schalke 04/24/FW ,Mario Gavranovic,19,FW ,175,74,0(2),2,0,2,76,-,-,-,-,0.5,69.2,-,-,6.42
2009,Bundesliga,Schalke 04,Lewis Holtby Schalke 04/24/M(CLR) ,Lewis Holtby,19,M(CLR) ,176,72,4(5),9,4,5,280,-,2,1,-,0.1,70.8,-,-,6.41
2009,Bundesliga,Schalke 04,Jan Moravek Schalke 04/24/AM(C) ,Jan Moravek,19,AM(C) ,180,75,0(7),7,0,7,112,2,-,1,-,0.6,76.7,0.1,-,6.41
2009,Bundesliga,Schalke 04,Halil Altintop Schalke 04/31/AM(CL)^FW ,Halil Altintop,26,AM(CL)^FW ,185,75,2(4),6,2,4,295,-,1,-,-,0.7,81.3,0.2,-,6.39
2009,Bundesliga,Schalke 04,Tore Reginiussen Schalke 04/28/D(C) ,Tore Reginiussen,23,D(C) ,185,80,0(1),1,0,1,18,-,-,-,-,-,100,-,-,6.01
2009,Bundesliga,Schalke 04,Besart Ibraimi Schalke 04/27/FW ,Besart Ibraimi,22,FW ,182,75,0(2),2,0,2,42,-,-,-,-,-,72.7,-,-,6
2009,Bundesliga,Schalke 04,Lubos Hanzel Schalke 04/27/D ,Lubos Hanzel,22,D ,183,78,0(1),1,0,1,1,-,-,-,-,-,100,-,-,6
2009,Bundesliga,Werder Bremen,Claudio Pizarro Werder Bremen/36/AM(C)^FW ,Claudio Pizarro,31,AM(C)^FW ,184,84,23(3),26,23,3,2133,16,2,4,-,2.6,75.5,0.4,2,7.63
2009,Bundesliga,Werder Bremen,Mesut Özil Werder Bremen/26/AM(CLR) ,Mesut Özil,21,AM(CLR) ,183,76,29(2),31,29,2,2606,9,13,2,-,2.2,82.5,0.1,6,7.63
2009,Bundesliga,Werder Bremen,Naldo Werder Bremen/32/D(C) ,Naldo14172,27,D(C) ,198,89,31,31,31,0,2764,5,2,5,-,2,83.1,1.3,6,7.59
2009,Bundesliga,Werder Bremen,Marko Marin Werder Bremen/25/AM(CLR)^FW ,Marko Marin,20,AM(CLR)^FW ,170,64,30(2),32,30,2,2436,4,10,2,-,1.5,76.5,-,3,7.39
2009,Bundesliga,Werder Bremen,Clemens Fritz Werder Bremen/33/D(R)^DM(C) ,Clemens Fritz,28,D(R)^DM(C) ,183,81,30,30,30,0,2597,1,4,4,-,0.5,75.4,0.2,-,7.24
2009,Bundesliga,Werder Bremen,Sebastian Mielitz Werder Bremen/25/GK ,Sebastian Mielitz,20,GK ,189,85,2,2,2,0,180,-,-,-,-,-,82.9,-,-,7.24
2009,Bundesliga,Werder Bremen,Per Mertesacker Werder Bremen/30/D(C) ,Per Mertesacker,25,D(C) ,198,90,33,33,33,0,2970,5,1,-,-,0.6,82.6,1.8,2,7.22
2009,Bundesliga,Werder Bremen,Torsten Frings Werder Bremen/37/DM(C) ,Torsten Frings,32,DM(C) ,181,80,29(1),30,29,1,2548,6,2,8,1,0.9,80.8,0.3,2,7.19
2009,Bundesliga,Werder Bremen,Sebastian Boenisch Werder Bremen/27/D(L) ,Sebastian Boenisch,22,D(L) ,191,89,16(1),17,16,1,1445,-,3,2,-,1.1,72,1.2,-,7.19
2009,Bundesliga,Werder Bremen,Aaron Hunt Werder Bremen/28/AM(CLR)^FW ,Aaron Hunt,23,AM(CLR)^FW ,183,73,26(6),32,26,6,2319,9,5,3,-,1.8,78.9,0.2,3,7.15
2009,Bundesliga,Werder Bremen,Boubacar Sanogo Werder Bremen/31/FW ,Boubacar Sanogo,26,FW ,187,82,2,2,2,0,180,1,-,-,-,3,68.1,1,-,7.14
2009,Bundesliga,Werder Bremen,Philipp Bargfrede Werder Bremen/25/M(C) ,Philipp Bargfrede,20,M(C) ,174,71,20(3),23,20,3,1680,-,3,5,-,1.2,79.3,0.3,-,6.99
2009,Bundesliga,Werder Bremen,Petri Pasanen Werder Bremen/34/D(CLR) ,Petri Pasanen,29,D(CLR) ,187,83,16(3),19,16,3,1500,-,2,1,-,0.2,76.9,0.9,-,6.84
2009,Bundesliga,Werder Bremen,Onur Ayik Werder Bremen/24/FW ,Onur Ayik,19,FW ,183,77,0(1),1,0,1,24,-,-,-,-,1,70.6,2,-,6.82
2009,Bundesliga,Werder Bremen,Hugo Almeida Werder Bremen/30/FW ,Hugo Almeida,25,FW ,191,93,13(13),26,13,13,1355,7,1,2,-,2.2,68.6,1,-,6.74
2009,Bundesliga,Werder Bremen,Tim Wiese Werder Bremen/32/GK ,Tim Wiese,27,GK ,193,91,31,31,31,0,2763,-,-,2,-,-,69.8,-,-,6.71
2009,Bundesliga,Werder Bremen,Dusko Tosic Werder Bremen/29/D ,Dusko Tosic,24,D ,184,80,0(1),1,0,1,17,-,-,-,-,-,80,1,-,6.6
2009,Bundesliga,Werder Bremen,Tim Borowski Werder Bremen/34/M(C) ,Tim Borowski,29,M(C) ,194,85,20(8),28,20,8,1783,4,-,6,-,0.8,78.8,0.4,-,6.55
2009,Bundesliga,Werder Bremen,Peter Niemeyer Werder Bremen/30/DM(C) ,Peter Niemeyer,25,DM(C) ,191,83,4(7),11,4,7,427,1,-,-,-,0.4,78.9,0.1,-,6.52
2009,Bundesliga,Werder Bremen,Aymen Abdennour Werder Bremen/25/D(CL) ,Aymen Abdennour,20,D(CL) ,187,84,5(1),6,5,1,387,-,-,2,-,-,79.3,1.3,-,6.48
2009,Bundesliga,Werder Bremen,Daniel Jensen Werder Bremen/35/DM(C) ,Daniel Jensen,30,DM(C) ,180,73,5(8),13,5,8,521,-,2,2,-,0.8,79.8,0.2,-,6.45
2009,Bundesliga,Werder Bremen,Sebastian Prödl Werder Bremen/27/D(C) ,Sebastian Prödl,22,D(C) ,194,92,5(4),9,5,4,490,1,-,1,1,0.4,73.3,0.4,-,6.41
2009,Bundesliga,Werder Bremen,Christian Vander Werder Bremen/34/GK ,Christian Vander,29,GK ,195,90,1(1),2,1,1,119,-,-,-,-,-,56.7,-,-,6.4
2009,Bundesliga,Werder Bremen,Said Husejinovic Werder Bremen/26/M ,Said Husejinovic,21,M ,178,75,0(3),3,0,3,27,-,-,-,-,0.3,66.7,-,-,6.19
2009,Bundesliga,Werder Bremen,Markus Rosenberg Werder Bremen/32/AM(C)^FW ,Markus Rosenberg,27,AM(C)^FW ,185,80,3(14),17,3,14,441,1,-,1,-,0.5,71.3,0.2,-,6.15
2009,Bundesliga,Werder Bremen,Marcelo Moreno Werder Bremen/27/FW ,Marcelo Moreno,22,FW ,187,87,0(5),5,0,5,58,-,-,-,-,0.6,100,0.2,-,6.04
2009,Bundesliga,Bayer Leverkusen,Stefan Kießling Bayer Leverkusen/30/FW ,Stefan Kießling,25,FW ,191,80,33,33,33,0,2926,21,5,3,-,3,72.4,2.1,6,7.79
2009,Bundesliga,Bayer Leverkusen,Toni Kroos Bayer Leverkusen/24/M(CLR) ,Toni Kroos,19,M(CLR) ,182,78,26(7),33,26,7,2366,9,9,6,-,2.2,82.2,0.2,5,7.59
2009,Bundesliga,Bayer Leverkusen,Burak Kaplan Bayer Leverkusen/24/M ,Burak Kaplan,19,M ,172,64,2(2),4,2,2,260,2,2,-,-,1.3,76.6,-,-,7.47
2009,Bundesliga,Bayer Leverkusen,Tranquillo Barnetta Bayer Leverkusen/29/AM(CLR) ,Tranquillo Barnetta,24,AM(CLR) ,178,70,31(1),32,31,1,2652,4,10,3,1,1.7,75.1,0.2,4,7.37
2009,Bundesliga,Bayer Leverkusen,Simon Rolfes Bayer Leverkusen/32/DM(C) ,Simon Rolfes,27,DM(C) ,191,83,8(3),11,8,3,772,4,2,2,-,1.4,81,1,2,7.33
2009,Bundesliga,Bayer Leverkusen,Arturo Vidal Bayer Leverkusen/27/M(C) ,Arturo Vidal,22,M(C) ,180,75,31,31,31,0,2692,1,2,14,-,1.1,83.6,0.8,1,7.3
2009,Bundesliga,Bayer Leverkusen,Sami Hyypiä Bayer Leverkusen/41/D(C) ,Sami Hyypiä,36,D(C) ,195,88,32,32,32,0,2866,2,2,7,-,1.1,79.9,1.3,1,7.18
2009,Bundesliga,Bayer Leverkusen,Eren Derdiyok Bayer Leverkusen/26/FW ,Eren Derdiyok,21,FW ,191,92,32(1),33,32,1,2669,12,3,3,1,2.9,71.6,0.8,1,7.14
2009,Bundesliga,Bayer Leverkusen,Manuel Friedrich Bayer Leverkusen/35/D(C) ,Manuel Friedrich,30,D(C) ,189,87,31,31,31,0,2777,3,1,5,-,0.7,82.4,1.2,-,7
2009,Bundesliga,Bayer Leverkusen,Renato Augusto Bayer Leverkusen/26/AM(CLR) ,Renato Augusto,21,AM(CLR) ,186,90,11(6),17,11,6,962,-,4,1,-,1.2,78,0.2,-,6.98
2009,Bundesliga,Bayer Leverkusen,Gonzalo Castro Bayer Leverkusen/27/D(LR)^M(CLR) ,Gonzalo Castro13423,22,D(LR)^M(CLR) ,172,73,27(2),29,27,2,2155,1,1,4,-,0.6,84.2,0.3,1,6.96
2009,Bundesliga,Bayer Leverkusen,Stefan Reinartz Bayer Leverkusen/25/D(C)^DM(C) ,Stefan Reinartz,20,D(C)^DM(C) ,189,87,23(4),27,23,4,2059,2,2,7,-,0.4,84.2,0.7,1,6.94
2009,Bundesliga,Bayer Leverkusen,Daniel Schwaab Bayer Leverkusen/26/D(CR) ,Daniel Schwaab,21,D(CR) ,186,76,24(3),27,24,3,2033,-,1,5,1,0.1,78.2,0.5,-,6.87
2009,Bundesliga,Bayer Leverkusen,Michal Kadlec Bayer Leverkusen/29/D(CL) ,Michal Kadlec,24,D(CL) ,185,76,17(6),23,17,6,1703,1,1,3,-,0.5,76.3,0.7,-,6.7
2009,Bundesliga,Bayer Leverkusen,Fabian Giefer Bayer Leverkusen/24/GK ,Fabian Giefer,19,GK ,196,93,3,3,3,0,270,-,-,-,-,-,48.2,-,-,6.7
2009,Bundesliga,Bayer Leverkusen,Lars Bender Bayer Leverkusen/25/DM(C) ,Lars Bender,20,DM(C) ,184,77,6(14),20,6,14,729,1,-,-,-,0.8,81.7,0.3,-,6.65
2009,Bundesliga,Bayer Leverkusen,René Adler Bayer Leverkusen/29/GK ,René Adler,24,GK ,191,87,31,31,31,0,2790,-,-,2,-,-,52.3,-,1,6.49
2009,Bundesliga,Bayer Leverkusen,Hans Sarpei Bayer Leverkusen/38/D(L) ,Hans Sarpei,33,D(L) ,178,73,2(10),12,2,10,439,-,-,1,-,0.1,85.9,0.1,-,6.31
2009,Bundesliga,Bayer Leverkusen,Patrick Helmes Bayer Leverkusen/30/FW ,Patrick Helmes,25,FW ,182,78,2(10),12,2,10,323,2,-,-,-,1.2,71.1,0.2,-,6.31
2009,Bundesliga,Bayer Leverkusen,Lukas Sinkiewicz Bayer Leverkusen/29/M ,Lukas Sinkiewicz,24,M ,192,91,1(6),7,1,6,125,-,-,1,-,0.1,75.6,0.1,-,6.25
2009,Bundesliga,Bayer Leverkusen,Assimiou Toure Bayer Leverkusen/26/D ,Assimiou Toure,21,D ,180,78,0(1),1,0,1,22,-,-,-,-,-,83.3,-,-,6.19
2009,Bundesliga,Bayer Leverkusen,Theofanis Gekas Bayer Leverkusen/34/FW ,Theofanis Gekas,29,FW ,179,76,1(5),6,1,5,124,-,-,-,-,0.8,88,0.2,-,6.11
2009,Bundesliga,Bayer Leverkusen,Thomas Zdebel Bayer Leverkusen/41/M ,Thomas Zdebel,36,M ,178,78,0(7),7,0,7,43,-,-,-,-,-,83.8,-,-,6.11
2009,Bundesliga,Bayer Leverkusen,Thanos Petsos Bayer Leverkusen/23/DM(C) ,Thanos Petsos,18,DM(C) ,184,80,0(1),1,0,1,11,-,-,-,-,-,66.7,-,-,6.03
2009,Bundesliga,Borussia Dortmund,Nuri Sahin Borussia Dortmund/26/DM(C) ,Nuri Sahin,21,DM(C) ,180,73,33,33,33,0,2905,4,7,5,-,1.4,76.5,0.5,3,7.51
2009,Bundesliga,Borussia Dortmund,Lucas Barrios Borussia Dortmund/29/FW ,Lucas Barrios,24,FW ,187,83,30(3),33,30,3,2632,19,4,6,-,3,69.3,1.3,6,7.45
2009,Bundesliga,Borussia Dortmund,Mats Hummels Borussia Dortmund/25/D(C)^DM(C) ,Mats Hummels,20,D(C)^DM(C) ,191,92,27(3),30,27,3,2525,5,1,4,-,1.1,75.1,1.5,3,7.35
2009,Bundesliga,Borussia Dortmund,Jakub Blaszczykowski Borussia Dortmund/28/AM(CR) ,Jakub Blaszczykowski,23,AM(CR) ,176,77,30(2),32,30,2,2427,1,4,4,-,1,74.7,0.2,2,7.22
2009,Bundesliga,Borussia Dortmund,Patrick Owomoyela Borussia Dortmund/34/D(R) ,Patrick Owomoyela,29,D(R) ,187,87,33,33,33,0,2938,1,3,1,-,0.9,71.6,1.5,-,7.21
2009,Bundesliga,Borussia Dortmund,Mohamed Zidan Borussia Dortmund/32/AM(C)^FW ,Mohamed Zidan,27,AM(C)^FW ,172,71,24(3),27,24,3,1801,6,6,-,-,1.8,81.2,0.3,1,7.19
2009,Bundesliga,Borussia Dortmund,Sebastian Kehl Borussia Dortmund/34/DM(C) ,Sebastian Kehl,29,DM(C) ,187,87,5(1),6,5,1,384,1,-,1,-,0.2,78.1,0.7,-,7.14
2009,Bundesliga,Borussia Dortmund,Neven Subotic Borussia Dortmund/25/D(C) ,Neven Subotic,20,D(C) ,191,83,34,34,34,0,3060,3,-,2,-,0.9,75.7,1.1,1,7.12
2009,Bundesliga,Borussia Dortmund,Nelson Valdez Borussia Dortmund/30/AM(CL)^FW ,Nelson Valdez,25,AM(CL)^FW ,178,73,18(10),28,18,10,1717,5,2,6,-,2,69.7,1.1,2,6.92
2009,Bundesliga,Borussia Dortmund,Kevin Großkreutz Borussia Dortmund/26/D(LR)^M(CLR) ,Kevin Großkreutz,21,D(LR)^M(CLR) ,186,77,21(11),32,21,11,2023,5,3,4,-,1.1,75.4,0.2,1,6.92
2009,Bundesliga,Borussia Dortmund,Sven Bender Borussia Dortmund/25/DM(C) ,Sven Bender,20,DM(C) ,186,80,17(2),19,17,2,1494,-,1,3,-,0.8,77.5,0.5,-,6.89
2009,Bundesliga,Borussia Dortmund,Marcel Schmelzer Borussia Dortmund/26/D(L) ,Marcel Schmelzer,21,D(L) ,180,74,24(4),28,24,4,2301,-,1,5,-,0.5,72.8,0.3,-,6.83
2009,Bundesliga,Borussia Dortmund,Dede Borussia Dortmund/36/D(L) ,Dede,31,D(L) ,176,69,11(5),16,11,5,929,-,1,1,-,0.3,75.3,0.4,1,6.73
2009,Bundesliga,Borussia Dortmund,Felipe Santana Borussia Dortmund/28/D(C) ,Felipe Santana,23,D(C) ,194,85,13(12),25,13,12,1276,-,-,1,-,0.3,74.9,1.4,-,6.7
2009,Bundesliga,Borussia Dortmund,Roman Weidenfeller Borussia Dortmund/34/GK ,Roman Weidenfeller,29,GK ,190,90,30,30,30,0,2635,-,-,1,-,-,64.2,-,-,6.69
2009,Bundesliga,Borussia Dortmund,Tamas Hajnal Borussia Dortmund/33/M(C) ,Tamas Hajnal,28,M(C) ,167,67,10(11),21,10,11,1124,-,-,4,-,1.3,77.4,0.1,-,6.56
2009,Bundesliga,Borussia Dortmund,Tinga Borussia Dortmund/36/M(C) ,Tinga,31,M(C) ,170,62,7,7,7,0,547,-,-,-,-,0.4,75.5,0.1,-,6.53
2009,Bundesliga,Borussia Dortmund,Damien Le Tallec Borussia Dortmund/24/AM(C) ,Damien Le Tallec,19,AM(C) ,185,77,1(3),4,1,3,196,-,-,-,-,1.3,70,1,-,6.49
2009,Bundesliga,Borussia Dortmund,Marco Stiepermann Borussia Dortmund/23/FW ,Marco Stiepermann,18,FW ,190,83,0(3),3,0,3,29,1,-,1,-,1,84.6,-,-,6.27
