Season Start Year,League,Team,Name,Age,POS,CM,KG,Apps Combined,Apps,Starts,Subs,Mins,Goal,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating,Skills
2013,Bundesliga,Mainz 05,Johannes Geis (2013),20,Midfielder,181,81,31(2),33,31,2,2800,1,5,4,-,1.7,75.7,2,2,7.38
2013,Bundesliga,Mainz 05,Eric Choupo-Moting (2013),24,Forward,191,87,19(13),32,19,13,2054,10,3,1,-,2.6,78.6,3,5,7.33
2013,Bundesliga,Mainz 05,Nikolce Noveski (2013),34,Defender,190,87,32,32,32,0,2836,0,-,5,-,0.4,83.2,5.4,-,7.32
2013,Bundesliga,Mainz 05,Shinji Okazaki (2013),27,Forward,174,76,31(2),33,31,2,2727,15,1,2,-,2.2,75.9,3.3,3,7.22
2013,Bundesliga,Mainz 05,Zdenek Pospech (2013),34,Defender,174,72,34,34,34,0,3016,0,5,4,-,0.6,78.4,2.2,3,7.22
2013,Bundesliga,Mainz 05,Stefan Bell (2013),22,Defender,192,86,25(2),27,25,2,2276,0,4,5,-,0.6,77.2,4.7,1,7.2
2013,Bundesliga,Mainz 05,Joo-Ho Park (2013),26,Defender,176,69,26(1),27,26,1,2330,1,2,2,-,0.3,82.7,2.1,2,7.14
2013,Bundesliga,Mainz 05,Nicolai Müller (2013),26,Forward,173,66,22(4),26,22,4,2011,9,3,6,-,1.4,74.2,1.2,2,7.1
2013,Bundesliga,Mainz 05,Júnior Díaz (2013),30,Defender,185,76,15(5),20,15,5,1486,0,1,3,-,0.5,73.9,3.4,-,7.09
2013,Bundesliga,Mainz 05,Ja-Cheol Koo (2013),24,Midfielder,183,75,8(6),14,8,6,766,1,2,-,-,0.9,80.2,1.6,-,7.07
2013,Bundesliga,Mainz 05,Loris Karius (2013),20,Keeper,189,75,23,23,23,0,2070,0,-,-,-,-,51.3,0.6,-,6.93
2013,Bundesliga,Mainz 05,Christoph Moritz (2013),23,Midfielder,186,73,21(4),25,21,4,1683,2,2,6,-,0.5,81.9,1,-,6.81
2013,Bundesliga,Mainz 05,Yunus Malli (2013),21,Midfielder,179,70,11(10),21,11,10,1054,5,3,-,-,1.6,79.6,0.6,-,6.76
2013,Bundesliga,Mainz 05,Bo Svensson (2013),34,Defender,190,87,10(2),12,10,2,772,0,1,2,-,0.1,86.3,1.8,-,6.76
2013,Bundesliga,Mainz 05,Niki Zimling (2013),28,Midfielder,178,77,13(2),15,13,2,919,1,2,4,-,0.7,77.4,0.4,-,6.73
2013,Bundesliga,Mainz 05,Elkin Soto (2013),33,Midfielder,179,76,17(3),20,17,3,1293,1,-,2,1,1.2,83.8,0.7,-,6.61
2013,Bundesliga,Mainz 05,Heinz Müller (2013),35,Keeper,196,94,10,10,10,0,856,0,-,1,-,0.1,76.7,0.4,-,6.59
2013,Bundesliga,Mainz 05,Julian Baumgartlinger (2013),25,Midfielder,183,82,6(3),9,6,3,500,0,-,-,-,0.1,89.4,1.3,-,6.54
