Season Start Year,League,Team,Info,Name,Age,POS,CM,KG,Apps Combined,Apps,Starts,Subs,Mins,Goal,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating,Skills
2010,La Liga,Mallorca,Ayoze Díaz Mallorca/32/D(L) ,Ayoze Díaz (2010),28,Defender,175,75,19,19,19,0,1710,0,1,8,-,0.5,71.1,0.2,-,6.67,null
2010,La Liga,Mallorca,Casadesús Mallorca/29/AM(C)^FW ,Casadesús (2010),25,Forward,180,77,9(10),19,9,10,844,3,2,1,-,1.3,68.9,2,1,6.58,null
2010,La Liga,Mallorca,Aki Mallorca/28/M ,Aki (2010),24,Midfielder,173,65,3(11),14,3,11,463,2,-,2,-,1.3,85.2,0.4,-,6.46,null
2010,La Liga,Mallorca,Martí Crespí Mallorca/27/D(C) ,Martí Crespí (2010),23,Defender,181,75,3(2),5,3,2,278,0,-,3,-,0.4,79.7,1.4,-,6.36,null
2010,La Liga,Mallorca,Fernando Cavenaghi Mallorca/31/FW ,Fernando Cavenaghi (2010),27,Forward,181,78,7(4),11,7,4,604,2,-,-,-,1,81,0.1,-,6.31,null
2010,La Liga,Mallorca,Tomás Pina Mallorca/27/DM(C) ,Tomás Pina (2010),23,Midfielder,184,75,1(8),9,1,8,160,0,-,-,-,0.1,82.7,0.4,-,6.28,null
2010,La Liga,Mallorca,Sergi Enrich Mallorca/24/FW ,Sergi Enrich (2010),20,Forward,181,77,1(4),5,1,4,104,0,-,1,-,0.2,79.3,-,-,6.1,null
2010,La Liga,Deportivo La Coruna,Rubén Pérez Deportivo La Coruna/25/DM(C) ,Rubén Pérez (2010),21,Midfielder,178,72,31(1),32,31,1,2758,0,2,13,-,0.9,82.2,0.6,-,7.26,null
2010,La Liga,Deportivo La Coruna,Daniel Aranzubia Deportivo La Coruna/35/GK ,Daniel Aranzubia (2010),31,Keeper,184,80,32,32,32,0,2880,1,-,4,-,0.1,52.4,0.4,3,7.1,Goalkeeping
2010,La Liga,Deportivo La Coruna,Diego Colotto Deportivo La Coruna/33/D(C) ,Diego Colotto (2010),29,Defender,184,83,36,36,36,0,3240,2,3,6,1,0.8,70.2,2.1,3,7.07,null
2010,La Liga,Deportivo La Coruna,Manuel Pablo Deportivo La Coruna/38/D(LR) ,Manuel Pablo (2010),34,Defender,177,73,30,30,30,0,2644,0,2,2,-,0.3,78.2,0.4,2,7,null
2010,La Liga,Deportivo La Coruna,Alberto Lopo Deportivo La Coruna/34/D(C) ,Alberto Lopo (2010),30,Defender,186,82,33,33,33,0,2926,2,-,13,1,0.4,77.7,2,1,6.98,null
2010,La Liga,Deportivo La Coruna,Antonio Tomás Deportivo La Coruna/29/DM(C) ,Antonio Tomás (2010),25,Midfielder,176,75,20(1),21,20,1,1691,0,-,2,-,0.6,81.8,0.8,1,6.88,null
2010,La Liga,Deportivo La Coruna,Juan Rodríguez Deportivo La Coruna/32/M(CR) ,Juan Rodríguez (2010),28,Midfielder,185,72,29(2),31,29,2,2619,1,1,8,1,1,77.3,2.8,-,6.85,null
2010,La Liga,Deportivo La Coruna,Manu Deportivo La Coruna/28/GK ,Manu (2010),24,Keeper,182,77,6,6,6,0,540,0,-,-,-,-,57.4,-,1,6.85,null
2010,La Liga,Deportivo La Coruna,Andrés Guardado Deportivo La Coruna/28/D(L)^M(CL) ,Andrés Guardado (2010),24,Defender,169,67,18(2),20,18,2,1492,2,1,4,-,2.1,82.8,0.5,1,6.84,null
2010,La Liga,Deportivo La Coruna,Claudio Morel Deportivo La Coruna/36/D(L) ,Claudio Morel (2010),32,Defender,175,74,14(1),15,14,1,1248,0,-,1,-,0.2,62.7,0.3,-,6.8,null
2010,La Liga,Deportivo La Coruna,Diego Seoane Deportivo La Coruna/26/D(L) ,Diego Seoane (2010),22,Defender,180,75,8(3),11,8,3,836,0,-,2,-,0.2,75.1,0.5,-,6.76,null
2010,La Liga,Deportivo La Coruna,Juan Carlos Valerón Deportivo La Coruna/39/AM(C) ,Juan Carlos Valerón (2010),35,Midfielder,180,72,9(12),21,9,12,1079,0,1,-,-,-,80.4,0.5,1,6.73,null
2010,La Liga,Deportivo La Coruna,Aythami Deportivo La Coruna/28/D(C) ,Aythami (2010),24,Defender,185,79,17(2),19,17,2,1520,2,-,5,-,0.4,77.8,1.2,1,6.71,null
2010,La Liga,Deportivo La Coruna,Urreta Deportivo La Coruna/24/M ,Urreta (2010),20,Midfielder,174,62,5(1),6,5,1,382,0,-,-,-,0.7,72.3,0.2,-,6.69,null
2010,La Liga,Deportivo La Coruna,Riki Deportivo La Coruna/34/AM(R)^FW ,Riki (2010),30,Forward,187,89,8(11),19,8,11,857,3,3,2,-,2.6,73.7,1.1,-,6.69,null
2010,La Liga,Deportivo La Coruna,Adrián Deportivo La Coruna/26/AM(CLR)^FW ,Adrián14089 (2010),22,Forward,180,71,31(5),36,31,5,2692,8,3,2,-,1.7,70.5,1.8,1,6.64,null
2010,La Liga,Deportivo La Coruna,Saúl Deportivo La Coruna/29/AM(R) ,Saúl (2010),25,Midfielder,176,78,8(5),13,8,5,641,0,-,1,-,0.9,75.9,0.3,-,6.6,null
2010,La Liga,Deportivo La Coruna,Lassad Deportivo La Coruna/29/AM(C)^FW ,Lassad (2010),25,Forward,188,78,16(17),33,16,17,1462,5,1,3,-,1.5,71,1.1,2,6.57,null
2010,La Liga,Deportivo La Coruna,David Rochela Deportivo La Coruna/24/D ,David Rochela (2010),20,Defender,180,77,2,2,2,0,150,0,-,-,-,-,74.2,2.5,-,6.57,null
2010,La Liga,Deportivo La Coruna,Laure Deportivo La Coruna/29/D(LR) ,Laure (2010),25,Defender,171,64,21(1),22,21,1,1936,1,-,7,1,0.2,78.6,0.5,-,6.54,null
2010,La Liga,Deportivo La Coruna,Juan Domínguez Deportivo La Coruna/24/M(C) ,Juan Domínguez (2010),20,Midfielder,184,72,9(11),20,9,11,1009,0,-,1,-,0.3,81.5,0.4,-,6.5,null
2010,La Liga,Deportivo La Coruna,Xisco Deportivo La Coruna/28/FW ,Xisco (2010),24,Forward,188,85,5(4),9,5,4,405,2,-,1,-,2.1,73.4,2,-,6.49,null
2010,La Liga,Deportivo La Coruna,Míchel Deportivo La Coruna/26/M(CR) ,Míchel106868 (2010),22,Midfielder,181,72,7(1),8,7,1,720,0,1,1,-,0.9,81.8,0.3,1,6.41,null
2010,La Liga,Deportivo La Coruna,Juca Deportivo La Coruna/34/DM(C) ,Juca (2010),30,Midfielder,179,73,1(7),8,1,7,203,0,1,-,-,0.6,85.2,0.1,-,6.39,null
2010,La Liga,Deportivo La Coruna,Knut Olav Rindaroy Deportivo La Coruna/29/D(L) ,Knut Olav Rindaroy (2010),25,Defender,177,74,3(1),4,3,1,245,0,-,1,-,0.3,87.7,-,-,6.38,null
2010,La Liga,Deportivo La Coruna,Pablo Álvarez Deportivo La Coruna/34/AM(CR) ,Pablo Álvarez23693 (2010),30,Midfielder,174,67,3(14),17,3,14,429,1,2,-,1,0.2,66.2,0.4,-,6.34,null
2010,La Liga,Deportivo La Coruna,Yves Desmarets Deportivo La Coruna/35/AM(L) ,Yves Desmarets (2010),31,Midfielder,178,72,9(3),12,9,3,704,0,-,1,-,1.3,81.2,0.3,-,6.32,null
2010,La Liga,Deportivo La Coruna,Zé Castro Deportivo La Coruna/31/D(C) ,Zé Castro (2010),27,Defender,183,76,4(2),6,4,2,391,0,-,3,-,0.2,80.9,0.7,-,6.3,null
2010,La Liga,Deportivo La Coruna,José Sand Deportivo La Coruna/34/FW ,José Sand (2010),30,Forward,182,76,2(3),5,2,3,209,0,-,2,-,0.2,82.4,0.2,-,5.97,null
2010,La Liga,Hercules,Farinós Hercules/36/DM(C) ,Farinós (2010),32,Midfielder,172,68,11(1),12,11,1,905,1,2,1,1,0.8,82.9,1.1,3,7.31,null
2010,La Liga,Hercules,Peña Hercules/36/D(L) ,Peña (2010),32,Defender,170,64,28,28,28,0,2470,0,1,8,-,0.1,78.7,0.6,-,7.17,null
2010,La Liga,Hercules,Mohamed Sarr Hercules/30/D(C) ,Mohamed Sarr (2010),26,Defender,188,84,2,2,2,0,180,0,-,1,-,-,86.1,1.5,-,7.16,null
2010,La Liga,Hercules,Royston Drenthe Hercules/27/AM(CLR) ,Royston Drenthe (2010),23,Midfielder,167,72,15(2),17,15,2,1309,4,1,8,-,1.9,79,0.1,2,7.09,null
2010,La Liga,Hercules,Abel Aguilar Hercules/29/M(C) ,Abel Aguilar (2010),25,Midfielder,185,82,33(1),34,33,1,2876,0,-,11,1,1,79,3,2,6.97,null
2010,La Liga,Hercules,David Cortés Hercules/35/D(R) ,David Cortés (2010),31,Defender,181,74,34,34,34,0,3039,0,2,8,-,0.2,79.1,1,1,6.97,null
2010,La Liga,Hercules,Juan Calatayud Hercules/34/GK ,Juan Calatayud (2010),30,Keeper,191,84,34,34,34,0,3060,0,-,1,1,-,50.1,0.2,3,6.96,null
2010,La Liga,Hercules,Piet Velthuizen Hercules/27/GK ,Piet Velthuizen (2010),23,Keeper,189,87,3,3,3,0,270,0,-,-,-,-,54.3,0.3,-,6.93,null
2010,La Liga,Hercules,Noé Pamarot Hercules/35/D(C) ,Noé Pamarot (2010),31,Defender,180,81,28(1),29,28,1,2538,0,-,8,-,0.2,80.2,1.3,-,6.87,null
2010,La Liga,Hercules,Nelson Valdez Hercules/30/AM(CL)^FW ,Nelson Valdez (2010),26,Forward,178,73,22(3),25,22,3,1874,8,2,8,1,2.4,66.1,3,2,6.85,null
2010,La Liga,Hercules,Abraham Paz Hercules/35/D(C) ,Abraham Paz (2010),31,Defender,178,75,29,29,29,0,2431,2,-,7,-,0.5,76.4,1.7,1,6.85,null
2010,La Liga,Hercules,Unai Alba Hercules/36/GK ,Unai Alba (2010),32,Keeper,190,84,1(1),2,1,1,99,0,-,-,-,-,75.9,-,-,6.76,null
2010,La Liga,Hercules,Tiago Gomes Hercules/29/M(CR) ,Tiago Gomes (2010),25,Midfielder,181,76,25(3),28,25,3,2142,2,2,3,-,1.4,80.1,0.3,-,6.74,null
2010,La Liga,Hercules,Kiko Hercules/23/AM(R) ,Kiko (2010),19,Midfielder,176,61,21(13),34,21,13,2092,1,6,2,-,0.7,79.3,0.4,-,6.72,null
2010,La Liga,Hercules,Juanra Hercules/34/D(C) ,Juanra (2010),30,Defender,183,78,13(1),14,13,1,1198,0,1,3,-,0.3,74.5,1.1,-,6.68,null
2010,La Liga,Hercules,Tote Hercules/35/AM(CR) ,Tote (2010),31,Midfielder,177,68,15(6),21,15,6,1234,1,3,1,-,0.5,78.1,-,-,6.65,null
2010,La Liga,Hercules,Matías Fritzler Hercules/28/DM(C) ,Matías Fritzler (2010),24,Midfielder,179,73,22(4),26,22,4,1842,0,-,6,2,0.5,73.9,1.6,-,6.62,null
2010,La Liga,Hercules,David Trezeguet Hercules/37/FW ,David Trezeguet (2010),33,Forward,190,85,28(3),31,28,3,2514,12,-,3,1,1.9,72.2,1.4,-,6.6,null
2010,La Liga,Hercules,Cristan Pulhac Hercules/30/D(L) ,Cristan Pulhac (2010),26,Defender,176,65,9,9,9,0,767,0,-,3,1,0.2,73.2,0.7,-,6.58,null
2010,La Liga,Hercules,Rodri Hercules/30/D(C) ,Rodri11231 (2010),26,Defender,185,81,10(3),13,10,3,1039,0,-,5,-,0.2,69.1,1.6,-,6.49,null
2010,La Liga,Hercules,Olivier Thomert Hercules/34/AM(L) ,Olivier Thomert (2010),30,Midfielder,188,84,12(6),18,12,6,824,1,-,2,-,0.7,64.8,2.2,-,6.45,null
2010,La Liga,Hercules,Sendoa Hercules/38/AM(L) ,Sendoa (2010),34,Midfielder,176,75,7(16),23,7,16,784,3,3,1,-,0.6,66.9,0.2,1,6.4,null
2010,La Liga,Hercules,Cristian Hidalgo Hercules/31/M ,Cristian Hidalgo (2010),27,Midfielder,171,66,2(17),19,2,17,584,0,-,1,-,0.7,84.1,0.1,-,6.34,null
2010,La Liga,Hercules,Rufete Hercules/37/M ,Rufete (2010),33,Midfielder,178,72,3(11),14,3,11,513,0,1,1,-,0.4,76.9,0.4,-,6.3,null
2010,La Liga,Hercules,Javier Portillo Hercules/32/FW ,Javier Portillo (2010),28,Forward,180,70,11(15),26,11,15,1141,1,-,1,-,1.3,83,0.3,-,6.24,null
2010,La Liga,Hercules,Luis Carlos Hercules/23/FW ,Luis Carlos (2010),19,Forward,0,0,0(1),1,0,1,34,0,-,-,-,2,61.5,-,-,5.99,null
2010,La Liga,Almeria,Diego Alves Almeria/29/GK ,Diego Alves (2010),25,Keeper,188,83,33,33,33,0,2970,0,-,5,-,-,56.6,0.2,3,7.15,Goalkeeping
2010,La Liga,Almeria,Antonio Luna Almeria/23/D(L)^M(L) ,Antonio Luna (2010),19,Defender,178,70,13,13,13,0,1170,0,1,2,1,0.1,67.8,0.5,1,7.12,null
2010,La Liga,Almeria,Pablo Piatti Almeria/25/AM(CLR)^FW ,Pablo Piatti (2010),21,Forward,163,63,34(1),35,34,1,2956,8,4,7,-,2.6,75.6,0.3,3,6.95,null
2010,La Liga,Almeria,Hernán Bernardello Almeria/28/DM(C) ,Hernán Bernardello (2010),24,Midfielder,171,77,33,33,33,0,2861,1,5,11,-,1.2,77,0.5,1,6.88,null
2010,La Liga,Almeria,Modeste M’Bami Almeria/32/DM(C) ,Modeste M’Bami (2010),28,Midfielder,180,80,28(2),30,28,2,2492,1,1,7,-,0.6,75.5,2,1,6.86,null
2010,La Liga,Almeria,Míchel Macedo Almeria/24/D(R) ,Míchel Macedo (2010),20,Defender,176,70,30(1),31,30,1,2650,0,1,6,-,0.5,73.6,1.1,-,6.85,null
2010,La Liga,Almeria,Baltasar Rigo Almeria/29/D ,Baltasar Rigo (2010),25,Defender,185,81,1,1,1,0,90,0,-,-,-,-,68.4,3,-,6.84,null
2010,La Liga,Almeria,Kalu Uche Almeria/31/AM(CR)^FW ,Kalu Uche (2010),27,Forward,179,79,26(6),32,26,6,2245,7,3,3,-,2.4,67,2.8,1,6.82,null
2010,La Liga,Almeria,Sofiane Feghouli Almeria/24/AM(LR) ,Sofiane Feghouli (2010),20,Midfielder,177,71,4(5),9,4,5,350,2,-,-,-,0.8,77.8,0.3,1,6.81,null
2010,La Liga,Almeria,Carlos García Almeria/30/D(C) ,Carlos García (2010),26,Defender,184,82,33,33,33,0,2952,1,-,9,1,0.3,80.9,1.8,-,6.79,null
2010,La Liga,Almeria,Michael Jakobsen Almeria/28/D(L) ,Michael Jakobsen (2010),24,Defender,185,80,14(2),16,14,2,1244,0,1,4,1,0.4,70.9,1.9,-,6.75,null
2010,La Liga,Almeria,Esteban Almeria/39/GK ,Esteban (2010),35,Keeper,179,75,6,6,6,0,540,0,-,1,-,-,56.4,0.5,-,6.74,null
2010,La Liga,Almeria,Marcelo Silva Almeria/25/D(C) ,Marcelo Silva (2010),21,Defender,187,82,21,21,21,0,1848,1,-,3,-,0.3,70.2,1.4,-,6.7,null
2010,La Liga,Almeria,Albert Crusat Almeria/32/M(L) ,Albert Crusat (2010),28,Midfielder,165,65,30(4),34,30,4,2576,3,4,5,-,1.1,71,0.2,-,6.67,null
2010,La Liga,Almeria,Santiago Acasiete Almeria/36/D(C) ,Santiago Acasiete (2010),32,Defender,182,78,17(3),20,17,3,1597,0,-,4,-,0.1,83.1,1.2,-,6.67,null
2010,La Liga,Almeria,Juanma Ortiz Almeria/32/D(LR)^M(R) ,Juanma Ortiz (2010),28,Defender,179,70,24(2),26,24,2,2133,1,1,12,-,0.6,75,0.7,-,6.66,null
2010,La Liga,Almeria,Leonardo Ulloa Almeria/28/FW ,Leonardo Ulloa (2010),24,Forward,190,80,16(18),34,16,18,1772,7,1,7,1,1.4,64.3,2.3,-,6.64,null
2010,La Liga,Almeria,Corona Almeria/33/M(CR) ,Corona (2010),29,Midfielder,175,69,21(9),30,21,9,1742,2,1,2,-,1,81.4,0.2,-,6.62,null
2010,La Liga,Almeria,Lillo Almeria/27/D ,Lillo (2010),23,Defender,176,70,1(1),2,1,1,115,0,-,1,-,-,69,0.5,-,6.57,null
2010,La Liga,Almeria,Fabián Vargas Almeria/34/M(C) ,Fabián Vargas (2010),30,Midfielder,177,72,12(8),20,12,8,1101,1,1,8,-,0.4,80.8,0.8,-,6.53,null
2010,La Liga,Almeria,Diego Valeri Almeria/28/AM(CR) ,Diego Valeri (2010),24,Midfielder,178,75,2(7),9,2,7,269,0,-,1,-,1,72.3,0.1,-,6.4,null
2010,La Liga,Almeria,Hernán Pellerano Almeria/30/D(C) ,Hernán Pellerano (2010),26,Defender,183,74,7(1),8,7,1,615,0,-,2,-,-,79.1,0.4,-,6.37,null
2010,La Liga,Almeria,Juanito Almeria/34/D(C)^M(CR) ,Juanito9256 (2010),30,Defender,186,78,5(4),9,5,4,484,0,-,1,-,0.3,75.7,0.6,-,6.35,null
2010,La Liga,Almeria,Ortiz Bernal Almeria/37/M ,Ortiz Bernal (2010),33,Midfielder,172,68,1(16),17,1,16,324,0,2,-,-,0.5,70.9,0.1,-,6.21,null
2010,La Liga,Almeria,Miguel Ángel Nieto Almeria/28/M ,Miguel Ángel Nieto (2010),24,Midfielder,185,77,0(1),1,0,1,2,0,-,-,-,-,100,-,-,6.17,Passing
2010,La Liga,Almeria,Henok Goitom Almeria/30/FW ,Henok Goitom (2010),26,Forward,190,84,8(18),26,8,18,847,1,1,-,-,1.1,72.7,0.5,-,6.15,null
2009,La Liga,Barcelona,Lionel Messi Barcelona/27/AM(CR)^FW ,Lionel Messi (2009),22,Forward,169,67,30(5),35,30,5,2844,34,10,3,-,4.7,85.7,0.2,14,8.67,Scoring
2009,La Liga,Barcelona,Dani Alves Barcelona/31/D(CR) ,Dani Alves (2009),26,Defender,173,64,28(1),29,28,1,2534,3,10,7,1,1,85.1,1.1,2,7.85,Defending
2009,La Liga,Barcelona,Xavi Barcelona/34/DM(C) ,Xavi (2009),29,Midfielder,170,68,31(3),34,31,3,2813,3,13,4,-,1.3,90.4,-,4,7.66,null
2009,La Liga,Barcelona,Zlatan Ibrahimovic Barcelona/33/AM(C)^FW ,Zlatan Ibrahimovic (2009),28,Forward,195,95,23(6),29,23,6,2074,16,7,6,1,3.4,73.7,1,2,7.49,Scoring
2009,La Liga,Barcelona,Eric Abidal Barcelona/35/D(CL) ,Eric Abidal (2009),30,Defender,186,75,15(2),17,15,2,1407,0,4,3,-,0.1,83.2,0.7,-,7.44,Defending
2009,La Liga,Barcelona,Andrés Iniesta Barcelona/30/AM(CLR) ,Andrés Iniesta (2009),25,Midfielder,170,65,20(9),29,20,9,1934,1,5,2,-,1,88.4,0.1,2,7.32,null
2009,La Liga,Barcelona,Carles Puyol Barcelona/36/D(CLR) ,Carles Puyol (2009),31,Defender,178,80,31(1),32,31,1,2723,1,2,7,-,0.2,91.6,1.4,-,7.27,null
2009,La Liga,Barcelona,Yaya Touré Barcelona/31/M(C) ,Yaya Touré (2009),26,Midfielder,189,90,18(5),23,18,5,1503,1,4,3,-,0.8,91.1,1,2,7.27,null
2009,La Liga,Barcelona,Maxwell Barcelona/33/D(L)^DM(C) ,Maxwell (2009),28,Defender,176,73,25,25,25,0,2170,0,4,5,-,0.2,87.5,1.2,-,7.27,null
2009,La Liga,Barcelona,Seydou Keita Barcelona/34/DM(C) ,Seydou Keita (2009),29,Midfielder,183,75,23(6),29,23,6,2092,6,2,8,-,1.3,87.9,1.3,4,7.25,null
2009,La Liga,Barcelona,Sergio Busquets Barcelona/26/D(C)^DM(C) ,Sergio Busquets (2009),21,Defender,189,73,26(7),33,26,7,2357,0,2,7,1,0.3,89.5,0.9,1,7.19,null
2009,La Liga,Barcelona,Pedro Barcelona/27/AM(LR) ,Pedro (2009),22,Midfielder,169,64,22(12),34,22,12,2133,12,3,2,-,1.1,86.6,0.1,2,7.18,null
2009,La Liga,Barcelona,Gerard Piqué Barcelona/27/D(C) ,Gerard Piqué (2009),22,Defender,192,85,29(3),32,29,3,2556,2,-,6,1,0.5,86.9,0.9,1,7.11,null
2009,La Liga,Barcelona,Thiago Alcántara Barcelona/23/DM(C)^M(L) ,Thiago Alcántara (2009),18,Midfielder,174,70,0(1),1,0,1,13,1,-,-,-,2,83.3,-,-,7.09,null
2009,La Liga,Barcelona,Marc Bartra Barcelona/23/D(C) ,Marc Bartra (2009),18,Defender,183,70,0(1),1,0,1,29,0,-,-,-,-,61.5,1,-,7.03,null
2009,La Liga,Barcelona,Gabriel Milito Barcelona/34/D(C) ,Gabriel Milito (2009),29,Defender,179,78,9(2),11,9,2,788,0,1,2,-,0.3,86.3,0.7,-,6.99,null
2009,La Liga,Barcelona,Thierry Henry Barcelona/37/AM(L)^FW ,Thierry Henry (2009),32,Forward,188,84,15(6),21,15,6,1245,4,2,1,-,1.7,79.9,0.5,-,6.95,null
2009,La Liga,Barcelona,Víctor Valdés Barcelona/32/GK ,Víctor Valdés (2009),27,Keeper,183,78,38,38,38,0,3420,0,-,1,-,-,75.6,0.2,-,6.94,null
2009,La Liga,Barcelona,Bojan Barcelona/24/AM(LR)^FW ,Bojan (2009),19,Forward,170,65,11(12),23,11,12,998,8,3,2,-,1.3,81.8,-,1,6.92,null
2009,La Liga,Barcelona,Rafael Márquez Barcelona/35/D(C) ,Rafael Márquez (2009),30,Defender,183,76,7(8),15,7,8,765,1,1,2,1,0.9,85.7,0.4,-,6.63,null
2009,La Liga,Barcelona,Jeffren Barcelona/26/AM(LR) ,Jeffren (2009),21,Midfielder,175,72,6(6),12,6,6,411,2,-,1,-,0.4,86.3,-,-,6.63,null
2009,La Liga,Barcelona,Dmytro Chygrynskiy Barcelona/27/D(C) ,Dmytro Chygrynskiy (2009),22,Defender,190,81,10(2),12,10,2,854,0,-,2,-,0.2,93.2,0.3,-,6.62,null
2009,La Liga,Barcelona,Jonathan dos Santos Barcelona/24/M(C) ,Jonathan dos Santos (2009),19,Midfielder,172,74,1(2),3,1,2,87,0,-,-,-,0.3,90.2,-,-,6.14,null
2009,La Liga,Barcelona,Andreu Fontás Barcelona/24/D(C)^DM(C) ,Andreu Fontás (2009),19,Defender,181,72,0(1),1,0,1,6,0,-,-,-,-,91.7,-,-,6.04,null
2009,La Liga,Real Madrid,Cristiano Ronaldo Real Madrid/29/AM(LR)^FW ,Cristiano Ronaldo (2009),24,Forward,185,80,28(1),29,28,1,2496,26,7,3,2,7.3,79.7,0.9,13,8.54,Scoring
2009,La Liga,Real Madrid,Gonzalo Higuaín Real Madrid/26/AM(R)^FW ,Gonzalo Higuaín (2009),21,Forward,184,79,28(4),32,28,4,2415,27,5,3,-,3.1,81.5,0.1,6,7.9,Scoring
2009,La Liga,Real Madrid,Ruud Van Nistelrooy Real Madrid/38/FW ,Ruud Van Nistelrooy (2009),33,Forward,188,80,0(1),1,0,1,11,1,1,-,-,1,66.7,-,-,7.81,null
2009,La Liga,Real Madrid,Sergio Ramos Real Madrid/28/D(CR) ,Sergio Ramos (2009),23,Defender,183,75,33,33,33,0,2926,4,5,13,1,1.1,85.3,2,2,7.7,Defending
2009,La Liga,Real Madrid,Marcelo Real Madrid/26/D(L)^M(CL) ,Marcelo20241 (2009),21,Defender,174,75,34(1),35,34,1,3006,4,9,5,-,1.6,81,0.4,1,7.68,Defending
2009,La Liga,Real Madrid,Xabi Alonso Real Madrid/32/DM(C) ,Xabi Alonso (2009),27,Midfielder,183,77,34,34,34,0,3017,3,5,12,-,1.2,85.6,1,1,7.58,null
2009,La Liga,Real Madrid,Pepe Real Madrid/31/D(C)^DM(C) ,Pepe (2009),26,Defender,188,81,10,10,10,0,859,1,-,1,-,0.5,80.7,1.8,1,7.47,Defending
2009,La Liga,Real Madrid,Kaká Real Madrid/32/AM(CLR)^FW ,Kaká3577 (2009),27,Forward,186,78,21(4),25,21,4,1843,8,5,3,-,2.8,85.8,0.4,-,7.43,null
2009,La Liga,Real Madrid,Esteban Granero Real Madrid/27/M(CR) ,Esteban Granero (2009),22,Midfielder,179,77,21(10),31,21,10,1877,3,5,3,-,1.6,84.6,0.4,1,7.3,null
2009,La Liga,Real Madrid,Álvaro Arbeloa Real Madrid/31/D(LR) ,Álvaro Arbeloa (2009),26,Defender,184,79,30,30,30,0,2651,2,2,10,-,0.3,87.3,0.9,-,7.27,null
2009,La Liga,Real Madrid,Christoph Metzelder Real Madrid/33/D(C) ,Christoph Metzelder (2009),28,Defender,194,92,2,2,2,0,180,0,-,-,-,0.5,86.4,2.5,-,7.21,null
2009,La Liga,Real Madrid,Rafael van der Vaart Real Madrid/31/AM(CLR) ,Rafael van der Vaart (2009),26,Midfielder,176,74,16(10),26,16,10,1233,6,7,1,-,2.4,85.8,0.5,3,7.19,null
2009,La Liga,Real Madrid,Ezequiel Garay Real Madrid/28/D(C) ,Ezequiel Garay (2009),23,Defender,185,80,19(1),20,19,1,1687,1,2,5,-,0.5,86.1,1.7,-,7.18,null
2009,La Liga,Real Madrid,Guti Real Madrid/37/M(C) ,Guti (2009),32,Midfielder,182,78,10(16),26,10,16,1247,2,9,5,-,1,86.1,0.2,1,7.16,null
2009,La Liga,Real Madrid,Fernando Gago Real Madrid/28/DM(C) ,Fernando Gago (2009),23,Midfielder,178,73,14(4),18,14,4,1185,0,2,4,-,0.8,85.2,1.3,-,7.13,null
2009,La Liga,Real Madrid,Raúl Albiol Real Madrid/29/D(C) ,Raúl Albiol (2009),24,Defender,190,80,32(1),33,32,1,2905,0,1,6,1,0.4,82.6,0.9,-,6.97,null
2009,La Liga,Real Madrid,Lass Diarra Real Madrid/29/D(R)^DM(C) ,Lass Diarra (2009),24,Defender,173,73,19(4),23,19,4,1675,1,-,8,1,0.4,84.6,0.6,-,6.97,null
2009,La Liga,Real Madrid,Karim Benzema Real Madrid/26/AM(LR)^FW ,Karim Benzema (2009),21,Forward,187,79,14(13),27,14,13,1318,8,3,-,-,2.3,81.3,0.1,2,6.96,null
2009,La Liga,Real Madrid,Iker Casillas Real Madrid/33/GK ,Iker Casillas (2009),28,Keeper,185,84,38,38,38,0,3420,0,-,-,-,-,58.1,0.1,-,6.87,null
2009,La Liga,Real Madrid,Royston Drenthe Real Madrid/27/AM(CLR) ,Royston Drenthe (2009),22,Midfielder,167,72,3(5),8,3,5,283,0,1,2,-,0.6,84,0.1,-,6.7,null
2009,La Liga,Real Madrid,Mahamadou Diarra Real Madrid/33/DM(C) ,Mahamadou Diarra (2009),28,Midfielder,182,80,4(11),15,4,11,471,0,-,2,-,0.3,87.3,0.9,-,6.54,null
2009,La Liga,Real Madrid,Raúl Real Madrid/37/AM(C)^FW ,Raúl (2009),32,Forward,180,68,8(22),30,8,22,1056,5,1,1,-,1.1,81.3,0.7,1,6.53,null
2009,La Liga,Real Madrid,Juanfran Real Madrid/26/D(R)^M(R) ,Juanfran84963 (2009),21,Defender,179,72,0(1),1,0,1,5,0,-,-,-,-,100,-,-,6.3,Passing
2009,La Liga,Real Madrid,Pedro Mosquera Real Madrid/26/DM(C) ,Pedro Mosquera (2009),21,Midfielder,184,77,0(1),1,0,1,1,0,-,-,-,-,66.7,-,-,6.12,null
2009,La Liga,Real Madrid,Marcos Alonso Real Madrid/23/D(L) ,Marcos Alonso (2009),18,Defender,188,81,0(1),1,0,1,1,0,-,-,-,-,100,-,-,6,Passing
2009,La Liga,Valencia,David Villa Valencia/32/AM(LR)^FW ,David Villa (2009),27,Forward,175,69,31(1),32,31,1,2719,21,3,4,-,4.3,67.3,0.6,7,7.5,Scoring
2009,La Liga,Valencia,David Silva Valencia/28/AM(CLR) ,David Silva (2009),23,Midfielder,170,67,28(2),30,28,2,2433,8,7,6,-,2.4,81.7,0.5,4,7.34,null
2009,La Liga,Valencia,Jordi Alba Valencia/25/D(L)^M(L) ,Jordi Alba (2009),20,Defender,170,69,12(3),15,12,3,1127,1,-,3,-,0.8,83.7,0.4,1,7.29,null
