Season Start Year,League,Team,Info,Name,Age,POS,CM,KG,Apps Combined,Apps,Starts,Subs,Mins,Goal,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating,Skills
2009,Bundesliga,Bayern Munich,Diego Contento Bayern Munich/24/D(L) ,Diego Contento (2009),19,Defender,177,74,8(1),9,8,1,749,0,1,-,-,0.3,86.2,0.2,-,6.92,null
2009,Bundesliga,Bayern Munich,Holger Badstuber Bayern Munich/25/D(CL) ,Holger Badstuber (2009),20,Defender,190,84,33,33,33,0,2929,1,2,3,-,0.3,86.5,1,-,6.91,null
2009,Bundesliga,Bayern Munich,Danijel Pranjic Bayern Munich/32/D(L)^M(CL) ,Danijel Pranjic (2009),27,Defender,171,70,14(6),20,14,6,1216,1,3,1,-,0.6,86.4,0.1,-,6.77,null
2009,Bundesliga,Bayern Munich,Luca Toni Bayern Munich/37/FW ,Luca Toni (2009),32,Forward,196,88,3(1),4,3,1,230,0,-,1,-,2.8,55.3,0.8,-,6.64,null
2009,Bundesliga,Bayern Munich,Anatoliy Tymoshchuk Bayern Munich/35/D(C)^DM(C) ,Anatoliy Tymoshchuk (2009),30,Defender,181,75,11(10),21,11,10,1049,0,-,2,-,0.8,87.9,0.3,-,6.62,null
2009,Bundesliga,Bayern Munich,David Alaba Bayern Munich/22/D(CL)^M(CL) ,David Alaba (2009),17,Defender,180,76,2(1),3,2,1,197,0,-,-,-,-,83.6,-,-,6.54,null
2009,Bundesliga,Bayern Munich,Edson Braafheid Bayern Munich/31/D(L) ,Edson Braafheid (2009),26,Defender,180,76,5(4),9,5,4,516,0,-,1,-,0.1,81.3,0.4,-,6.5,null
2009,Bundesliga,Bayern Munich,Miroslav Klose Bayern Munich/36/AM(C)^FW ,Miroslav Klose (2009),31,Forward,184,84,11(14),25,11,14,1078,3,1,2,-,0.8,74.5,0.4,-,6.45,null
2009,Bundesliga,Bayern Munich,Andreas Ottl Bayern Munich/29/DM(C) ,Andreas Ottl (2009),24,Midfielder,186,78,1(3),4,1,3,149,0,-,-,-,0.8,86.9,-,-,6.43,null
2009,Bundesliga,Bayern Munich,Alexander Baumjohann Bayern Munich/27/AM(CLR) ,Alexander Baumjohann (2009),22,Midfielder,178,75,1(2),3,1,2,92,0,1,-,-,-,79.5,-,-,6.38,null
2009,Bundesliga,Bayern Munich,José Sosa Bayern Munich/29/AM(CR) ,José Sosa (2009),24,Midfielder,179,71,2(1),3,2,1,127,0,-,-,-,0.3,86.5,-,-,6.36,null
2009,Bundesliga,Bayern Munich,Michael Rensing Bayern Munich/30/GK ,Michael Rensing (2009),25,Keeper,190,92,3(1),4,3,1,315,0,-,-,-,-,80.5,-,-,6.34,null
2009,Bundesliga,Bayern Munich,Hamit Altintop Bayern Munich/31/AM(CR) ,Hamit Altintop (2009),26,Midfielder,183,82,7(8),15,7,8,593,0,-,1,1,0.3,85.2,0.1,-,6.33,null
2009,Bundesliga,Bayern Munich,Breno Bayern Munich/25/D(C) ,Breno (2009),20,Defender,187,90,1(2),3,1,2,134,0,-,-,-,0.3,85.9,0.3,-,6.31,null
2009,Bundesliga,Schalke 04,Kevin Kuranyi Schalke 04/32/FW ,Kevin Kuranyi (2009),27,Forward,190,80,31(2),33,31,2,2804,18,7,4,-,3.5,65.2,1.7,9,7.49,Scoring,null
2009,Bundesliga,Schalke 04,Jefferson Farfán Schalke 04/30/AM(CR)^FW ,Jefferson Farfán (2009),25,Forward,178,84,32(1),33,32,1,2837,8,8,4,-,1.7,83.4,0.5,4,7.27,null
2009,Bundesliga,Schalke 04,Rafinha Schalke 04/29/D(R)^DM(C)^M(R) ,Rafinha13755 (2009),24,Defender,172,68,30(1),31,30,1,2674,1,6,10,-,0.3,76.9,0.2,3,7.14,null
2009,Bundesliga,Schalke 04,Benedikt Höwedes Schalke 04/26/D(CLR) ,Benedikt Höwedes (2009),21,Defender,187,82,32(1),33,32,1,2833,3,1,4,-,0.6,75,0.8,2,7.12,null
2009,Bundesliga,Schalke 04,Ivan Rakitic Schalke 04/26/M(C) ,Ivan Rakitic (2009),21,Midfielder,184,75,25(4),29,25,4,2135,7,2,3,-,1.2,79.6,0.3,1,7.04,null
2009,Bundesliga,Schalke 04,Marcelo Bordon Schalke 04/38/D(C) ,Marcelo Bordon (2009),33,Defender,188,85,30,30,30,0,2700,0,1,6,1,0.8,68.6,1.6,1,7.02,null
2009,Bundesliga,Schalke 04,Carlos Zambrano Schalke 04/25/D(C) ,Carlos Zambrano (2009),20,Defender,185,78,14(2),16,14,2,1285,0,-,6,-,0.3,74.5,0.7,-,6.99,null
2009,Bundesliga,Schalke 04,Heiko Westermann Schalke 04/31/D(CLR)^DM(C) ,Heiko Westermann (2009),26,Defender,190,87,27,27,27,0,2430,2,2,3,-,1.1,77.7,0.6,1,6.98,null
2009,Bundesliga,Schalke 04,Lukas Schmitz Schalke 04/26/D(L)^DM(C) ,Lukas Schmitz (2009),21,Defender,184,80,27(2),29,27,2,2327,2,5,4,-,0.9,72.6,0.6,-,6.96,null
2009,Bundesliga,Schalke 04,Joel Matip Schalke 04/23/D(C)^DM(C) ,Joel Matip (2009),18,Defender,195,90,17(3),20,17,3,1395,3,-,2,-,0.4,75,1.1,2,6.8,null
2009,Bundesliga,Schalke 04,Manuel Neuer Schalke 04/28/GK ,Manuel Neuer (2009),23,Keeper,193,92,34,34,34,0,3060,0,-,3,-,-,65.2,-,1,6.8,null
2009,Bundesliga,Schalke 04,Christoph Moritz Schalke 04/24/M(CR) ,Christoph Moritz (2009),19,Midfielder,186,73,18(10),28,18,10,1688,1,1,2,-,0.5,75.1,0.4,-,6.69,null
2009,Bundesliga,Schalke 04,Edu Schalke 04/32/AM(L)^FW ,Edu (2009),27,Forward,185,88,7(6),13,7,6,718,2,1,1,-,1.1,77.4,0.7,-,6.69,null
2009,Bundesliga,Schalke 04,Mineiro Schalke 04/39/DM(C) ,Mineiro (2009),34,Midfielder,175,73,5(2),7,5,2,437,0,-,1,-,0.3,81.3,0.4,-,6.64,null
2009,Bundesliga,Schalke 04,Hao Junmin Schalke 04/27/M ,Hao Junmin (2009),22,Midfielder,178,75,5(3),8,5,3,444,0,-,-,-,0.6,80,0.4,-,6.63,null
2009,Bundesliga,Schalke 04,Alexander Baumjohann Schalke 04/27/AM(CLR) ,Alexander Baumjohann (2009),22,Midfielder,178,75,1(10),11,1,10,343,0,-,1,-,0.6,77.4,-,-,6.62,null
2009,Bundesliga,Schalke 04,Levan Kenia Schalke 04/24/M ,Levan Kenia (2009),19,Midfielder,172,69,4(6),10,4,6,495,0,2,-,-,0.7,72.8,0.3,-,6.6,null
2009,Bundesliga,Schalke 04,Vicente Sanchez Schalke 04/34/AM(LR)^FW ,Vicente Sanchez (2009),29,Forward,171,66,7(7),14,7,7,592,2,-,1,-,0.8,79.4,0.1,-,6.59,null
2009,Bundesliga,Schalke 04,Peer Kluge Schalke 04/33/M(C) ,Peer Kluge (2009),28,Midfielder,179,72,13,13,13,0,895,0,-,1,-,0.3,80.4,0.2,-,6.57,null
2009,Bundesliga,Schalke 04,Levan Kobiashvili Schalke 04/37/D(CL)^DM(C) ,Levan Kobiashvili (2009),32,Defender,183,79,3(1),4,3,1,248,1,-,-,-,0.3,79.3,0.3,-,6.56,null
2009,Bundesliga,Schalke 04,Vasileios Pliatsikas Schalke 04/26/DM(C) ,Vasileios Pliatsikas (2009),21,Midfielder,174,73,4(4),8,4,4,379,0,-,1,-,0.6,72.5,0.5,-,6.46,null
2009,Bundesliga,Schalke 04,Gerald Asamoah Schalke 04/36/AM(C)^FW ,Gerald Asamoah (2009),31,Forward,180,85,2(6),8,2,6,228,1,1,1,-,0.6,75.7,-,-,6.42,null
2009,Bundesliga,Schalke 04,Mario Gavranovic Schalke 04/24/FW ,Mario Gavranovic (2009),19,Forward,175,74,0(2),2,0,2,76,0,-,-,-,0.5,69.2,-,-,6.42,null
2009,Bundesliga,Schalke 04,Lewis Holtby Schalke 04/24/M(CLR) ,Lewis Holtby (2009),19,Midfielder,176,72,4(5),9,4,5,280,0,2,1,-,0.1,70.8,-,-,6.41,null
2009,Bundesliga,Schalke 04,Jan Moravek Schalke 04/24/AM(C) ,Jan Moravek (2009),19,Midfielder,180,75,0(7),7,0,7,112,2,-,1,-,0.6,76.7,0.1,-,6.41,null
2009,Bundesliga,Schalke 04,Halil Altintop Schalke 04/31/AM(CL)^FW ,Halil Altintop (2009),26,Forward,185,75,2(4),6,2,4,295,0,1,-,-,0.7,81.3,0.2,-,6.39,null
2009,Bundesliga,Schalke 04,Tore Reginiussen Schalke 04/28/D(C) ,Tore Reginiussen (2009),23,Defender,185,80,0(1),1,0,1,18,0,-,-,-,-,100,-,-,6.01,Passing,null
2009,Bundesliga,Schalke 04,Besart Ibraimi Schalke 04/27/FW ,Besart Ibraimi (2009),22,Forward,182,75,0(2),2,0,2,42,0,-,-,-,-,72.7,-,-,6,null
2009,Bundesliga,Schalke 04,Lubos Hanzel Schalke 04/27/D ,Lubos Hanzel (2009),22,Defender,183,78,0(1),1,0,1,1,0,-,-,-,-,100,-,-,6,Passing,null
2009,Bundesliga,Werder Bremen,Claudio Pizarro Werder Bremen/36/AM(C)^FW ,Claudio Pizarro (2009),31,Forward,184,84,23(3),26,23,3,2133,16,2,4,-,2.6,75.5,0.4,2,7.63,Scoring,null
2009,Bundesliga,Werder Bremen,Mesut Özil Werder Bremen/26/AM(CLR) ,Mesut Özil (2009),21,Midfielder,183,76,29(2),31,29,2,2606,9,13,2,-,2.2,82.5,0.1,6,7.63,null
2009,Bundesliga,Werder Bremen,Naldo Werder Bremen/32/D(C) ,Naldo14172 (2009),27,Defender,198,89,31,31,31,0,2764,5,2,5,-,2,83.1,1.3,6,7.59,Defending
2009,Bundesliga,Werder Bremen,Marko Marin Werder Bremen/25/AM(CLR)^FW ,Marko Marin (2009),20,Forward,170,64,30(2),32,30,2,2436,4,10,2,-,1.5,76.5,-,3,7.39,null
2009,Bundesliga,Werder Bremen,Clemens Fritz Werder Bremen/33/D(R)^DM(C) ,Clemens Fritz (2009),28,Defender,183,81,30,30,30,0,2597,1,4,4,-,0.5,75.4,0.2,-,7.24,null
2009,Bundesliga,Werder Bremen,Sebastian Mielitz Werder Bremen/25/GK ,Sebastian Mielitz (2009),20,Keeper,189,85,2,2,2,0,180,0,-,-,-,-,82.9,-,-,7.24,Goalkeeping,null
2009,Bundesliga,Werder Bremen,Per Mertesacker Werder Bremen/30/D(C) ,Per Mertesacker (2009),25,Defender,198,90,33,33,33,0,2970,5,1,-,-,0.6,82.6,1.8,2,7.22,null
2009,Bundesliga,Werder Bremen,Torsten Frings Werder Bremen/37/DM(C) ,Torsten Frings (2009),32,Midfielder,181,80,29(1),30,29,1,2548,6,2,8,1,0.9,80.8,0.3,2,7.19,null
2009,Bundesliga,Werder Bremen,Sebastian Boenisch Werder Bremen/27/D(L) ,Sebastian Boenisch (2009),22,Defender,191,89,16(1),17,16,1,1445,0,3,2,-,1.1,72,1.2,-,7.19,null
2009,Bundesliga,Werder Bremen,Aaron Hunt Werder Bremen/28/AM(CLR)^FW ,Aaron Hunt (2009),23,Forward,183,73,26(6),32,26,6,2319,9,5,3,-,1.8,78.9,0.2,3,7.15,null
2009,Bundesliga,Werder Bremen,Boubacar Sanogo Werder Bremen/31/FW ,Boubacar Sanogo (2009),26,Forward,187,82,2,2,2,0,180,1,-,-,-,3,68.1,1,-,7.14,null
2009,Bundesliga,Werder Bremen,Philipp Bargfrede Werder Bremen/25/M(C) ,Philipp Bargfrede (2009),20,Midfielder,174,71,20(3),23,20,3,1680,0,3,5,-,1.2,79.3,0.3,-,6.99,null
2009,Bundesliga,Werder Bremen,Petri Pasanen Werder Bremen/34/D(CLR) ,Petri Pasanen (2009),29,Defender,187,83,16(3),19,16,3,1500,0,2,1,-,0.2,76.9,0.9,-,6.84,null
2009,Bundesliga,Werder Bremen,Onur Ayik Werder Bremen/24/FW ,Onur Ayik (2009),19,Forward,183,77,0(1),1,0,1,24,0,-,-,-,1,70.6,2,-,6.82,null
2009,Bundesliga,Werder Bremen,Hugo Almeida Werder Bremen/30/FW ,Hugo Almeida (2009),25,Forward,191,93,13(13),26,13,13,1355,7,1,2,-,2.2,68.6,1,-,6.74,null
2009,Bundesliga,Werder Bremen,Tim Wiese Werder Bremen/32/GK ,Tim Wiese (2009),27,Keeper,193,91,31,31,31,0,2763,0,-,2,-,-,69.8,-,-,6.71,null
2009,Bundesliga,Werder Bremen,Dusko Tosic Werder Bremen/29/D ,Dusko Tosic (2009),24,Defender,184,80,0(1),1,0,1,17,0,-,-,-,-,80,1,-,6.6,null
2009,Bundesliga,Werder Bremen,Tim Borowski Werder Bremen/34/M(C) ,Tim Borowski (2009),29,Midfielder,194,85,20(8),28,20,8,1783,4,-,6,-,0.8,78.8,0.4,-,6.55,null
2009,Bundesliga,Werder Bremen,Peter Niemeyer Werder Bremen/30/DM(C) ,Peter Niemeyer (2009),25,Midfielder,191,83,4(7),11,4,7,427,1,-,-,-,0.4,78.9,0.1,-,6.52,null
2009,Bundesliga,Werder Bremen,Aymen Abdennour Werder Bremen/25/D(CL) ,Aymen Abdennour (2009),20,Defender,187,84,5(1),6,5,1,387,0,-,2,-,-,79.3,1.3,-,6.48,null
2009,Bundesliga,Werder Bremen,Daniel Jensen Werder Bremen/35/DM(C) ,Daniel Jensen (2009),30,Midfielder,180,73,5(8),13,5,8,521,0,2,2,-,0.8,79.8,0.2,-,6.45,null
2009,Bundesliga,Werder Bremen,Sebastian Prödl Werder Bremen/27/D(C) ,Sebastian Prödl (2009),22,Defender,194,92,5(4),9,5,4,490,1,-,1,1,0.4,73.3,0.4,-,6.41,null
2009,Bundesliga,Werder Bremen,Christian Vander Werder Bremen/34/GK ,Christian Vander (2009),29,Keeper,195,90,1(1),2,1,1,119,0,-,-,-,-,56.7,-,-,6.4,null
2009,Bundesliga,Werder Bremen,Said Husejinovic Werder Bremen/26/M ,Said Husejinovic (2009),21,Midfielder,178,75,0(3),3,0,3,27,0,-,-,-,0.3,66.7,-,-,6.19,null
2009,Bundesliga,Werder Bremen,Markus Rosenberg Werder Bremen/32/AM(C)^FW ,Markus Rosenberg (2009),27,Forward,185,80,3(14),17,3,14,441,1,-,1,-,0.5,71.3,0.2,-,6.15,null
2009,Bundesliga,Werder Bremen,Marcelo Moreno Werder Bremen/27/FW ,Marcelo Moreno (2009),22,Forward,187,87,0(5),5,0,5,58,0,-,-,-,0.6,100,0.2,-,6.04,Passing,null
2009,Bundesliga,Bayer Leverkusen,Stefan Kießling Bayer Leverkusen/30/FW ,Stefan Kießling (2009),25,Forward,191,80,33,33,33,0,2926,21,5,3,-,3,72.4,2.1,6,7.79,Scoring,null
2009,Bundesliga,Bayer Leverkusen,Toni Kroos Bayer Leverkusen/24/M(CLR) ,Toni Kroos (2009),19,Midfielder,182,78,26(7),33,26,7,2366,9,9,6,-,2.2,82.2,0.2,5,7.59,null
2009,Bundesliga,Bayer Leverkusen,Burak Kaplan Bayer Leverkusen/24/M ,Burak Kaplan (2009),19,Midfielder,172,64,2(2),4,2,2,260,2,2,-,-,1.3,76.6,-,-,7.47,null
2009,Bundesliga,Bayer Leverkusen,Tranquillo Barnetta Bayer Leverkusen/29/AM(CLR) ,Tranquillo Barnetta (2009),24,Midfielder,178,70,31(1),32,31,1,2652,4,10,3,1,1.7,75.1,0.2,4,7.37,null
2009,Bundesliga,Bayer Leverkusen,Simon Rolfes Bayer Leverkusen/32/DM(C) ,Simon Rolfes (2009),27,Midfielder,191,83,8(3),11,8,3,772,4,2,2,-,1.4,81,1,2,7.33,null
2009,Bundesliga,Bayer Leverkusen,Arturo Vidal Bayer Leverkusen/27/M(C) ,Arturo Vidal (2009),22,Midfielder,180,75,31,31,31,0,2692,1,2,14,-,1.1,83.6,0.8,1,7.3,null
2009,Bundesliga,Bayer Leverkusen,Sami Hyypiä Bayer Leverkusen/41/D(C) ,Sami Hyypiä (2009),36,Defender,195,88,32,32,32,0,2866,2,2,7,-,1.1,79.9,1.3,1,7.18,null
2009,Bundesliga,Bayer Leverkusen,Eren Derdiyok Bayer Leverkusen/26/FW ,Eren Derdiyok (2009),21,Forward,191,92,32(1),33,32,1,2669,12,3,3,1,2.9,71.6,0.8,1,7.14,null
2009,Bundesliga,Bayer Leverkusen,Manuel Friedrich Bayer Leverkusen/35/D(C) ,Manuel Friedrich (2009),30,Defender,189,87,31,31,31,0,2777,3,1,5,-,0.7,82.4,1.2,-,7,null
2009,Bundesliga,Bayer Leverkusen,Renato Augusto Bayer Leverkusen/26/AM(CLR) ,Renato Augusto (2009),21,Midfielder,186,90,11(6),17,11,6,962,0,4,1,-,1.2,78,0.2,-,6.98,null
2009,Bundesliga,Bayer Leverkusen,Gonzalo Castro Bayer Leverkusen/27/D(LR)^M(CLR) ,Gonzalo Castro13423 (2009),22,Defender,172,73,27(2),29,27,2,2155,1,1,4,-,0.6,84.2,0.3,1,6.96,null
2009,Bundesliga,Bayer Leverkusen,Stefan Reinartz Bayer Leverkusen/25/D(C)^DM(C) ,Stefan Reinartz (2009),20,Defender,189,87,23(4),27,23,4,2059,2,2,7,-,0.4,84.2,0.7,1,6.94,null
2009,Bundesliga,Bayer Leverkusen,Daniel Schwaab Bayer Leverkusen/26/D(CR) ,Daniel Schwaab (2009),21,Defender,186,76,24(3),27,24,3,2033,0,1,5,1,0.1,78.2,0.5,-,6.87,null
2009,Bundesliga,Bayer Leverkusen,Michal Kadlec Bayer Leverkusen/29/D(CL) ,Michal Kadlec (2009),24,Defender,185,76,17(6),23,17,6,1703,1,1,3,-,0.5,76.3,0.7,-,6.7,null
2009,Bundesliga,Bayer Leverkusen,Fabian Giefer Bayer Leverkusen/24/GK ,Fabian Giefer (2009),19,Keeper,196,93,3,3,3,0,270,0,-,-,-,-,48.2,-,-,6.7,null
2009,Bundesliga,Bayer Leverkusen,Lars Bender Bayer Leverkusen/25/DM(C) ,Lars Bender (2009),20,Midfielder,184,77,6(14),20,6,14,729,1,-,-,-,0.8,81.7,0.3,-,6.65,null
2009,Bundesliga,Bayer Leverkusen,René Adler Bayer Leverkusen/29/GK ,René Adler (2009),24,Keeper,191,87,31,31,31,0,2790,0,-,2,-,-,52.3,-,1,6.49,null
2009,Bundesliga,Bayer Leverkusen,Hans Sarpei Bayer Leverkusen/38/D(L) ,Hans Sarpei (2009),33,Defender,178,73,2(10),12,2,10,439,0,-,1,-,0.1,85.9,0.1,-,6.31,null
2009,Bundesliga,Bayer Leverkusen,Patrick Helmes Bayer Leverkusen/30/FW ,Patrick Helmes (2009),25,Forward,182,78,2(10),12,2,10,323,2,-,-,-,1.2,71.1,0.2,-,6.31,null
2009,Bundesliga,Bayer Leverkusen,Lukas Sinkiewicz Bayer Leverkusen/29/M ,Lukas Sinkiewicz (2009),24,Midfielder,192,91,1(6),7,1,6,125,0,-,1,-,0.1,75.6,0.1,-,6.25,null
2009,Bundesliga,Bayer Leverkusen,Assimiou Toure Bayer Leverkusen/26/D ,Assimiou Toure (2009),21,Defender,180,78,0(1),1,0,1,22,0,-,-,-,-,83.3,-,-,6.19,null
2009,Bundesliga,Bayer Leverkusen,Theofanis Gekas Bayer Leverkusen/34/FW ,Theofanis Gekas (2009),29,Forward,179,76,1(5),6,1,5,124,0,-,-,-,0.8,88,0.2,-,6.11,null
2009,Bundesliga,Bayer Leverkusen,Thomas Zdebel Bayer Leverkusen/41/M ,Thomas Zdebel (2009),36,Midfielder,178,78,0(7),7,0,7,43,0,-,-,-,-,83.8,-,-,6.11,null
2009,Bundesliga,Bayer Leverkusen,Thanos Petsos Bayer Leverkusen/23/DM(C) ,Thanos Petsos (2009),18,Midfielder,184,80,0(1),1,0,1,11,0,-,-,-,-,66.7,-,-,6.03,null
2009,Bundesliga,Borussia Dortmund,Nuri Sahin Borussia Dortmund/26/DM(C) ,Nuri Sahin (2009),21,Midfielder,180,73,33,33,33,0,2905,4,7,5,-,1.4,76.5,0.5,3,7.51,null
2009,Bundesliga,Borussia Dortmund,Lucas Barrios Borussia Dortmund/29/FW ,Lucas Barrios (2009),24,Forward,187,83,30(3),33,30,3,2632,19,4,6,-,3,69.3,1.3,6,7.45,Scoring,null
2009,Bundesliga,Borussia Dortmund,Mats Hummels Borussia Dortmund/25/D(C)^DM(C) ,Mats Hummels (2009),20,Defender,191,92,27(3),30,27,3,2525,5,1,4,-,1.1,75.1,1.5,3,7.35,null
2009,Bundesliga,Borussia Dortmund,Jakub Blaszczykowski Borussia Dortmund/28/AM(CR) ,Jakub Blaszczykowski (2009),23,Midfielder,176,77,30(2),32,30,2,2427,1,4,4,-,1,74.7,0.2,2,7.22,null
2009,Bundesliga,Borussia Dortmund,Patrick Owomoyela Borussia Dortmund/34/D(R) ,Patrick Owomoyela (2009),29,Defender,187,87,33,33,33,0,2938,1,3,1,-,0.9,71.6,1.5,-,7.21,null
2009,Bundesliga,Borussia Dortmund,Mohamed Zidan Borussia Dortmund/32/AM(C)^FW ,Mohamed Zidan (2009),27,Forward,172,71,24(3),27,24,3,1801,6,6,-,-,1.8,81.2,0.3,1,7.19,null
2009,Bundesliga,Borussia Dortmund,Sebastian Kehl Borussia Dortmund/34/DM(C) ,Sebastian Kehl (2009),29,Midfielder,187,87,5(1),6,5,1,384,1,-,1,-,0.2,78.1,0.7,-,7.14,null
2009,Bundesliga,Borussia Dortmund,Neven Subotic Borussia Dortmund/25/D(C) ,Neven Subotic (2009),20,Defender,191,83,34,34,34,0,3060,3,-,2,-,0.9,75.7,1.1,1,7.12,null
2009,Bundesliga,Borussia Dortmund,Nelson Valdez Borussia Dortmund/30/AM(CL)^FW ,Nelson Valdez (2009),25,Forward,178,73,18(10),28,18,10,1717,5,2,6,-,2,69.7,1.1,2,6.92,null
2009,Bundesliga,Borussia Dortmund,Kevin Großkreutz Borussia Dortmund/26/D(LR)^M(CLR) ,Kevin Großkreutz (2009),21,Defender,186,77,21(11),32,21,11,2023,5,3,4,-,1.1,75.4,0.2,1,6.92,null
2009,Bundesliga,Borussia Dortmund,Sven Bender Borussia Dortmund/25/DM(C) ,Sven Bender (2009),20,Midfielder,186,80,17(2),19,17,2,1494,0,1,3,-,0.8,77.5,0.5,-,6.89,null
2009,Bundesliga,Borussia Dortmund,Marcel Schmelzer Borussia Dortmund/26/D(L) ,Marcel Schmelzer (2009),21,Defender,180,74,24(4),28,24,4,2301,0,1,5,-,0.5,72.8,0.3,-,6.83,null
2009,Bundesliga,Borussia Dortmund,Dede Borussia Dortmund/36/D(L) ,Dede (2009),31,Defender,176,69,11(5),16,11,5,929,0,1,1,-,0.3,75.3,0.4,1,6.73,null
2009,Bundesliga,Borussia Dortmund,Felipe Santana Borussia Dortmund/28/D(C) ,Felipe Santana (2009),23,Defender,194,85,13(12),25,13,12,1276,0,-,1,-,0.3,74.9,1.4,-,6.7,null
2009,Bundesliga,Borussia Dortmund,Roman Weidenfeller Borussia Dortmund/34/GK ,Roman Weidenfeller (2009),29,Keeper,190,90,30,30,30,0,2635,0,-,1,-,-,64.2,-,-,6.69,null
2009,Bundesliga,Borussia Dortmund,Tamas Hajnal Borussia Dortmund/33/M(C) ,Tamas Hajnal (2009),28,Midfielder,167,67,10(11),21,10,11,1124,0,-,4,-,1.3,77.4,0.1,-,6.56,null
2009,Bundesliga,Borussia Dortmund,Tinga Borussia Dortmund/36/M(C) ,Tinga (2009),31,Midfielder,170,62,7,7,7,0,547,0,-,-,-,0.4,75.5,0.1,-,6.53,null
2009,Bundesliga,Borussia Dortmund,Damien Le Tallec Borussia Dortmund/24/AM(C) ,Damien Le Tallec (2009),19,Midfielder,185,77,1(3),4,1,3,196,0,-,-,-,1.3,70,1,-,6.49,null
2009,Bundesliga,Borussia Dortmund,Marco Stiepermann Borussia Dortmund/23/FW ,Marco Stiepermann (2009),18,Forward,190,83,0(3),3,0,3,29,1,-,1,-,1,84.6,-,-,6.27,null
2009,Bundesliga,Borussia Dortmund,Dimitar Rangelov Borussia Dortmund/31/FW ,Dimitar Rangelov (2009),26,Forward,183,80,1(9),10,1,9,214,1,-,1,-,0.6,72.3,-,-,6.23,null
2009,Bundesliga,Borussia Dortmund,Marc Ziegler Borussia Dortmund/38/GK ,Marc Ziegler (2009),33,Keeper,193,92,4(1),5,4,1,428,0,-,-,-,-,51.8,-,-,6.18,null
2009,Bundesliga,Borussia Dortmund,Markus Feulner Borussia Dortmund/32/D(R)^M(CR) ,Markus Feulner (2009),27,Defender,183,82,1(8),9,1,8,144,0,-,-,-,0.2,73.8,-,-,6.18,null
2009,Bundesliga,Borussia Dortmund,Julian Koch Borussia Dortmund/23/D ,Julian Koch (2009),18,Defender,184,77,0(2),2,0,2,17,0,-,-,-,-,86.7,-,-,6.18,null
2009,Bundesliga,Borussia Dortmund,Mario Götze Borussia Dortmund/22/AM(CLR)^FW ,Mario Götze (2009),17,Forward,176,64,0(5),5,0,5,41,0,-,-,-,0.2,91.7,-,-,6.13,null
2009,Bundesliga,VfB Stuttgart,Georg Niedermeier VfB Stuttgart/28/D(C) ,Georg Niedermeier (2009),23,Defender,190,80,12,12,12,0,1080,1,-,1,-,1.6,80.5,2.2,1,7.32,null
2009,Bundesliga,VfB Stuttgart,Christian Träsch VfB Stuttgart/27/D(R)^DM(C)^M(R) ,Christian Träsch (2009),22,Defender,180,75,28(1),29,28,1,2542,3,2,1,-,1,81.4,0.4,2,7.21,null
2009,Bundesliga,VfB Stuttgart,Cacau VfB Stuttgart/33/FW ,Cacau (2009),28,Forward,179,74,19(6),25,19,6,1749,13,5,8,-,2.4,69.8,0.3,6,7.16,null
2009,Bundesliga,VfB Stuttgart,Sami Khedira VfB Stuttgart/27/DM(C) ,Sami Khedira (2009),22,Midfielder,189,85,24(1),25,24,1,2110,2,5,1,-,1.5,79.8,0.7,2,7.08,null
2009,Bundesliga,VfB Stuttgart,Timo Gebhart VfB Stuttgart/25/AM(CLR) ,Timo Gebhart (2009),20,Midfielder,183,86,23(5),28,23,5,1873,2,2,10,-,2.1,72,0.6,1,7.05,null
2009,Bundesliga,VfB Stuttgart,Arthur Boka VfB Stuttgart/31/D(L)^DM(C)^M(L) ,Arthur Boka (2009),26,Defender,166,65,12(2),14,12,2,1100,0,2,2,-,0.4,77.3,0.4,1,7.04,null
2009,Bundesliga,VfB Stuttgart,Cristian Molinaro VfB Stuttgart/31/D(L)^M(L) ,Cristian Molinaro (2009),26,Defender,182,82,17,17,17,0,1530,0,2,1,-,0.6,70.2,0.6,-,7.03,null
2009,Bundesliga,VfB Stuttgart,Ciprian Marica VfB Stuttgart/29/FW ,Ciprian Marica (2009),24,Forward,185,80,18(7),25,18,7,1532,10,2,7,-,1.9,75.1,0.9,3,7.03,null
2009,Bundesliga,VfB Stuttgart,Matthieu Delpierre VfB Stuttgart/33/D(C) ,Matthieu Delpierre (2009),28,Defender,193,86,27,27,27,0,2430,0,1,6,-,0.5,77.9,2.4,-,6.95,null
2009,Bundesliga,VfB Stuttgart,Khalid Boulahrouz VfB Stuttgart/32/D(CR) ,Khalid Boulahrouz (2009),27,Defender,183,82,5(1),6,5,1,495,0,-,1,-,0.2,77.1,0.3,-,6.94,null
2009,Bundesliga,VfB Stuttgart,Pavel Pogrebnyak VfB Stuttgart/30/FW ,Pavel Pogrebnyak (2009),25,Forward,188,91,22(6),28,22,6,2044,6,4,5,-,1.2,70.2,1.5,1,6.92,null
2009,Bundesliga,VfB Stuttgart,Aliaksandr Hleb VfB Stuttgart/33/AM(CL) ,Aliaksandr Hleb (2009),28,Midfielder,185,73,24(3),27,24,3,1869,0,4,3,-,0.3,82.3,0.1,-,6.91,null
