Season Start Year,League,Team,Name,Age,POS,CM,KG,Apps Combined,Apps,Starts,Subs,Mins,Goal,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
2011,La Liga,Rayo Vallecano,Rayco,24,FW ,165,64,1(5),6,1,5,212,-,-,1,-,0.3,74.4,0.5,-,6.3
2011,La Liga,Rayo Vallecano,Diamanka,21,M ,184,76,2(5),7,2,5,290,-,-,2,-,0.3,74.6,0.4,-,6.3
2011,La Liga,Rayo Vallecano,Andrija Delibasic,30,FW ,187,84,5(14),19,5,14,615,1,-,3,-,0.6,72.7,0.8,-,6.25
2011,La Liga,Rayo Vallecano,Sergio Koke,28,FW ,180,74,0(5),5,0,5,131,1,-,-,-,0.4,75.6,0.2,-,6.25
2011,La Liga,Rayo Vallecano,Dani Pacheco,20,FW ,170,65,0(11),11,0,11,266,-,-,-,-,0.6,79.2,-,-,6.25
2011,La Liga,Rayo Vallecano,Diego Benito,23,M ,178,69,0(4),4,0,4,33,-,-,-,-,0.8,66.7,-,-,6.06
2011,La Liga,Rayo Vallecano,N_stor Susaeta,26,M ,177,74,0(2),2,0,2,16,-,-,-,-,-,100,-,-,6.03
2011,La Liga,Rayo Vallecano,Aitor Nœ–ez,24,D(R) ,177,70,0(1),1,0,1,61,-,-,-,-,-,70,-,-,6
2011,La Liga,Rayo Vallecano,Rober,19,D ,182,76,2,2,2,0,95,-,-,1,-,-,46.2,-,-,5.92
2011,La Liga,Zaragoza,Apo–o,27,M(CR) ,173,72,16(1),17,16,1,1386,5,1,4,-,1.6,75,1.1,1,7.29
2011,La Liga,Zaragoza,Leonardo Ponzio,29,D(LR)^DM(C) ,178,75,16,16,16,0,1395,1,1,5,-,1.3,70.4,1.6,-,7.29
2011,La Liga,Zaragoza,Pablo çlvarez20359,27,D(LR) ,176,78,15,15,15,0,1350,-,-,6,1,0.8,69.2,1.3,-,7.11
2011,La Liga,Zaragoza,Adam Pint_r,23,D(C)^DM(C) ,190,76,14(3),17,14,3,1259,-,-,6,-,0.7,75.5,1.8,1,7.1
2011,La Liga,Zaragoza,Paulo Da Silva,31,D(C) ,180,76,27(2),29,27,2,2469,1,-,4,-,0.3,70.8,2,2,7.09
2011,La Liga,Zaragoza,Javier Paredes,29,D(CL) ,175,74,32,32,32,0,2778,-,-,16,-,0.2,67.9,1.2,2,7.04
2011,La Liga,Zaragoza,Ivan Obradovic,23,D(L) ,181,74,13(4),17,13,4,1178,-,-,1,-,0.6,75.3,1.1,1,6.96
2011,La Liga,Zaragoza,Roberto19442,25,GK ,192,76,38,38,38,0,3420,-,-,4,-,-,40.9,0.1,2,6.95
2011,La Liga,Zaragoza,Efra’n Ju‡rez,23,D(R) ,176,62,15,15,15,0,1308,1,1,6,-,0.1,71.1,0.9,-,6.92
2011,La Liga,Zaragoza,Abraham,25,D(L) ,174,72,17(5),22,17,5,1476,1,1,3,1,0.4,77.4,0.7,2,6.89
2011,La Liga,Zaragoza,çngel Lafita,27,AM(CLR)^FW ,187,73,29(8),37,29,8,2727,3,4,8,-,1.6,69.8,1.5,1,6.83
2011,La Liga,Zaragoza,David Mateos,24,D(C) ,191,82,13(1),14,13,1,1102,-,1,6,-,0.4,64.6,1.6,1,6.81
2011,La Liga,Zaragoza,Franco Zuculini,21,M(CR) ,176,70,11(10),21,11,10,1021,-,3,4,1,1,83.3,0.6,-,6.76
2011,La Liga,Zaragoza,Luis Garc’a9422,30,AM(CLR) ,177,69,28(7),35,28,7,2403,4,3,8,-,1.2,77.1,0.3,1,6.74
2011,La Liga,Zaragoza,H_lder Postiga,29,FW ,180,76,29(4),33,29,4,2642,9,1,7,-,2.6,70.2,1.4,1,6.71
2011,La Liga,Zaragoza,Tomislav Dujmovic,30,DM(C) ,188,87,9(3),12,9,3,727,1,-,1,1,1,71.6,0.4,1,6.71
2011,La Liga,Zaragoza,Ruben Micael,25,M(C) ,176,70,23(10),33,23,10,2183,-,1,8,1,0.9,79.6,0.5,-,6.63
2011,La Liga,Zaragoza,Maurizio Lanzaro,29,D(CR) ,183,80,21(5),26,21,5,1949,1,-,10,3,0.3,67.9,1.5,-,6.59
2011,La Liga,Zaragoza,Edu Oriol,24,AM(CLR) ,174,71,10(10),20,10,10,932,2,-,1,-,0.8,83.4,0.2,-,6.54
2011,La Liga,Zaragoza,Aranda,31,AM(C)^FW ,186,82,9(4),13,9,4,771,2,2,1,-,1,67.4,1.1,-,6.5
2011,La Liga,Zaragoza,Fernando Meira,33,DM(C) ,188,85,12,12,12,0,1010,-,1,6,-,0.3,75.8,0.5,-,6.48
2011,La Liga,Zaragoza,Pablo Barrera,24,AM(R) ,172,65,12(8),20,12,8,1054,1,-,-,-,0.3,76.1,0.1,-,6.43
2011,La Liga,Zaragoza,Juan Carlos106874,21,D(L)^M(L) ,179,72,8(16),24,8,16,981,3,-,2,1,0.8,68.1,0.2,-,6.43
2011,La Liga,Zaragoza,Braulio,26,FW ,178,77,0(2),2,0,2,10,-,1,-,-,-,60,0.5,-,6.42
2011,La Liga,Zaragoza,Antonio Tom‡s,26,DM(C) ,176,75,2(1),3,2,1,164,-,-,2,-,0.3,75.4,0.3,-,6.36
2011,La Liga,Zaragoza,Joel Valencia,16,M ,175,67,0(1),1,0,1,8,-,-,-,-,-,100,-,-,6.08
2011,La Liga,Zaragoza,Jorge Ort’,18,FW ,180,76,0(7),7,0,7,166,-,-,-,-,0.3,83.3,0.1,-,6.06
2011,La Liga,Zaragoza,Ikechukwu Uche,27,AM(R)^FW ,175,71,1,1,1,0,90,-,-,-,-,1,72,-,-,5.84
2011,La Liga,Granada,Roberto34614,32,GK ,180,80,22,22,22,0,1980,-,-,6,-,-,58.3,0.5,5,7.26
2011,La Liga,Granada,Fran Rico,24,DM(C) ,178,73,13(6),19,13,6,1202,2,1,6,-,0.5,82.7,1.3,-,7.06
2011,La Liga,Granada,Guillherme Siqueira,25,D(L) ,183,76,35,35,35,0,3058,6,1,5,2,0.6,79.8,0.5,2,7.03
2011,La Liga,Granada,ê–igo L—pez,29,D(C) ,184,79,28,28,28,0,2467,4,-,4,1,0.6,76.5,1.6,1,7.01
2011,La Liga,Granada,Carlos Martins,29,AM(C) ,177,73,25(4),29,25,4,2042,3,6,5,1,1.9,79.3,0.2,1,7
2011,La Liga,Granada,Diego Mainz,28,D(C) ,187,79,19(2),21,19,2,1780,1,-,3,-,0.6,81,2.8,1,6.92
2011,La Liga,Granada,Franco Jara,23,AM(LR) ,179,74,23(8),31,23,8,2082,3,5,13,-,1.9,76,0.3,3,6.91
2011,La Liga,Granada,Mikel Rico,26,M(C) ,178,76,32(4),36,32,4,3020,3,2,3,-,1.1,81.8,0.4,-,6.9
2011,La Liga,Granada,Mois_s Hurtado,30,DM(C) ,185,84,15(2),17,15,2,1268,-,-,5,1,0.4,74.8,1.4,-,6.88
2011,La Liga,Granada,Borja G—mez,23,D(C) ,184,77,19,19,19,0,1710,-,-,8,-,0.3,71.6,1.2,-,6.86
2011,La Liga,Granada,Dani Ben’tez,24,AM(L) ,171,69,25(5),30,25,5,2262,-,1,9,1,2.3,66.1,1,-,6.85
2011,La Liga,Granada,Nyom,23,D(R) ,189,82,32,32,32,0,2829,-,-,12,-,0.4,75.8,0.5,2,6.84
2011,La Liga,Granada,Hassan Yebda,27,DM(C) ,187,77,12(2),14,12,2,961,-,-,5,-,1.1,84.7,1.9,-,6.84
2011,La Liga,Granada,Pape Malickou Diakhat_,27,D(C) ,185,79,10(1),11,10,1,932,-,-,1,1,0.2,82.4,1.2,-,6.66
2011,La Liga,Granada,Ikechukwu Uche,27,AM(R)^FW ,175,71,26(8),34,26,8,2262,3,1,2,-,1.2,71.5,1.4,-,6.65
2011,La Liga,Granada,David Cort_s,32,D(R) ,181,74,8(2),10,8,2,732,-,1,5,-,0.3,73.2,0.3,-,6.56
2011,La Liga,Granada,Jœlio C_sar,25,GK ,190,86,16,16,16,0,1440,-,-,3,-,-,43.3,0.4,-,6.51
2011,La Liga,Granada,No_ Pamarot,32,D(C) ,180,81,2,2,2,0,136,-,-,1,-,-,78.4,2,-,6.49
2011,La Liga,Granada,Abel,29,M(CR) ,181,74,16(17),33,16,17,2681,1,-,1,-,0.9,77.7,0.4,-,6.46
2011,La Liga,Granada,Odion Ighalo,22,FW ,188,70,18(12),30,18,12,1659,6,1,4,-,1.5,74.3,0.1,-,6.4
2011,La Liga,Granada,Jaime Romero,21,AM(LR) ,176,68,6(12),18,6,12,654,1,-,2,2,0.9,76.4,0.6,-,6.4
2011,La Liga,Granada,Yohan Mollo,22,AM(LR)^FW ,175,80,2(4),6,2,4,224,-,-,-,-,0.5,82.5,0.2,-,6.3
2011,La Liga,Granada,Alexandre Geijo,29,FW ,184,80,10(14),24,10,14,1117,2,-,4,-,1,77.7,1,-,6.27
2011,La Liga,Granada,Manuel Lucena,28,M ,186,77,2(3),5,2,3,183,-,-,-,-,0.2,80.6,1.4,-,6.18
2011,La Liga,Granada,Henrique,20,FW ,177,73,1(5),6,1,5,215,-,-,1,1,0.8,77.4,0.5,-,5.86
2011,La Liga,Villarreal,Bruno14231,27,M(C) ,179,70,37,37,37,0,3330,3,1,8,-,0.5,87.9,1.9,4,7.53
2011,La Liga,Villarreal,Jaume Costa,23,D(L) ,171,66,6,6,6,0,540,-,-,2,-,0.2,75.3,1,1,7.3
2011,La Liga,Villarreal,Borja Valero,26,M(CLR) ,175,73,36,36,36,0,3157,5,6,4,-,1.4,82.3,0.4,4,7.18
2011,La Liga,Villarreal,Marcos Senna,35,DM(C) ,177,76,24(7),31,24,7,2099,5,1,4,-,1.7,79.9,0.9,3,7.14
2011,La Liga,Villarreal,Mateo Musacchio,21,D(C) ,180,73,29(1),30,29,1,2651,-,-,7,-,0.2,81.1,0.5,-,7.07
2011,La Liga,Villarreal,Mario79909,20,D(R) ,178,71,20(3),23,20,3,1875,1,-,3,-,0.5,71.7,1.1,1,7
2011,La Liga,Villarreal,Joan Oriol,24,D(L) ,175,69,21,21,21,0,1871,-,-,3,1,0.3,75.5,0.9,-,6.99
2011,La Liga,Villarreal,Cristian Zapata,25,D(CR) ,186,78,28,28,28,0,2495,-,1,5,-,0.4,77.9,1.9,1,6.93
2011,La Liga,Villarreal,Catal‡,26,D(L) ,175,72,13,13,13,0,1133,-,1,5,-,0.2,76.9,1.4,-,6.92
2011,La Liga,Villarreal,Cani,30,AM(CLR) ,180,75,27(2),29,27,2,1963,-,3,4,-,1.1,73,0.1,-,6.92
2011,La Liga,Villarreal,Marco Ruben,25,FW ,179,72,26(5),31,26,5,2299,9,2,8,-,2.3,65.6,2.7,-,6.86
2011,La Liga,Villarreal,Giuseppe Rossi,24,AM(L)^FW ,173,72,9,9,9,0,751,3,-,3,-,4.7,78.1,0.1,1,6.83
2011,La Liga,Villarreal,Diego L—pez,29,GK ,196,88,37,37,37,0,3330,-,-,4,1,-,57.8,0.2,2,6.79
2011,La Liga,Villarreal,çngel,30,D(R) ,180,71,15(6),21,15,6,1381,1,2,2,1,0.3,78.5,1,-,6.76
2011,La Liga,Villarreal,Gonzalo Rodr’guez,27,D(C) ,182,79,24(2),26,24,2,2069,1,-,8,-,0.3,79.1,0.9,-,6.75
2011,La Liga,Villarreal,Hern‡n P_rez,22,AM(LR) ,180,77,12(9),21,12,9,1118,4,-,4,-,1.4,69.1,0.5,1,6.72
2011,La Liga,Villarreal,Jonathan de Guzm‡n,24,M(CR) ,174,70,11(8),19,11,8,1004,-,-,5,-,1.3,84.2,0.6,-,6.61
2011,La Liga,Villarreal,Gonzalo Castellani,24,M ,183,75,1(9),10,1,9,259,-,1,1,-,0.5,81.3,0.4,-,6.59
2011,La Liga,Villarreal,Nilmar,27,AM(R)^FW ,180,73,13(8),21,13,8,1214,4,1,2,-,1.4,66.5,0.1,1,6.58
2011,La Liga,Villarreal,Carlos Marchena,32,D(C)^DM(C) ,183,79,9(8),17,9,8,774,-,1,6,1,0.3,83.4,0.2,-,6.57
2011,La Liga,Villarreal,Javier Camu–as,31,AM(CLR)^FW ,173,71,10(17),27,10,17,1162,1,2,2,-,0.6,79.7,0.2,-,6.55
2011,La Liga,Villarreal,Mubarak Wakaso,21,AM(LR) ,171,66,1(5),6,1,5,193,-,-,3,-,0.8,69.3,0.8,-,6.45
2011,La Liga,Villarreal,Alejandro Martinuccio,23,D(C) ,173,62,5(8),13,5,8,503,1,-,2,-,1.2,77,0.2,-,6.36
2011,La Liga,Villarreal,Joselu,20,FW ,177,70,3(8),11,3,8,327,-,1,1,-,0.7,62,0.1,-,6.3
2011,La Liga,Villarreal,Moi G—mez,17,M(LR) ,179,72,0(2),2,0,2,64,-,-,-,-,-,95,-,-,6.26
2011,La Liga,Villarreal,C_sar,40,GK ,185,82,2(1),3,2,1,247,-,-,1,1,-,74.5,-,-,6.22
2011,La Liga,Villarreal,Gerard Bordas,30,FW ,177,70,0(2),2,0,2,44,-,-,-,-,-,53.8,-,-,6.21
2011,La Liga,Villarreal,Florian Lejeune,20,D(C) ,190,81,0(2),2,0,2,14,-,-,-,-,-,71.4,-,-,6.09
2011,La Liga,Sporting Gijon,çlex Men_ndez,20,D ,181,67,2,2,2,0,180,-,-,1,-,1.5,61.4,3.5,-,7.5
2011,La Liga,Sporting Gijon,Alejandro G‡lvez,22,D(C)^DM(C) ,190,79,11(1),12,11,1,984,2,-,8,-,0.6,69.8,2.3,2,7.29
2011,La Liga,Sporting Gijon,David Barral,28,FW ,183,78,26(4),30,26,4,2260,9,2,9,-,2.7,70.7,3.2,6,7.1
2011,La Liga,Sporting Gijon,Alberto Lora,24,D(R)^M(C) ,168,67,25(2),27,25,2,2289,3,1,5,2,0.5,76,0.9,1,7.08
2011,La Liga,Sporting Gijon,Juan Pablo,33,GK ,187,83,37,37,37,0,3330,-,-,3,-,-,47,0.2,1,7
2011,La Liga,Sporting Gijon,îscar Trejo,23,AM(CR) ,180,79,26(7),33,26,7,2349,4,2,5,-,1.3,76.4,0.5,2,6.95
2011,La Liga,Sporting Gijon,Alberto Bot’a,22,D(C) ,187,80,33(1),34,33,1,2969,1,-,16,-,0.3,66.7,1.4,1,6.93
2011,La Liga,Sporting Gijon,Miguel çngel de las Cuevas,25,AM(CLR) ,175,69,34(1),35,34,1,2928,3,5,4,-,1.5,76.6,0.7,-,6.87
2011,La Liga,Sporting Gijon,Pedro Orfila,23,D(R) ,175,67,10(1),11,10,1,904,-,-,2,-,0.3,68,0.7,-,6.85
2011,La Liga,Sporting Gijon,Mois_s,21,D ,183,78,3,3,3,0,270,-,-,-,-,-,63.5,3,-,6.84
2011,La Liga,Sporting Gijon,Gast—n Sangoy,27,AM(L)^FW ,179,79,7(9),16,7,9,764,4,1,1,-,2.6,64.1,1.7,2,6.81
2011,La Liga,Sporting Gijon,Alberto Rivera,33,DM(C) ,170,68,21(8),29,21,8,1888,-,3,4,-,0.3,77,0.3,-,6.8
2011,La Liga,Sporting Gijon,Adri‡n Colunga,26,AM(L)^FW ,169,64,13(4),17,13,4,1103,3,2,2,-,2.1,71.4,0.1,1,6.78
2011,La Liga,Sporting Gijon,Iv‡n Hern‡ndez,31,D(C) ,185,80,19(1),20,19,1,1694,-,-,4,-,0.2,65.9,1.2,-,6.78
2011,La Liga,Sporting Gijon,Andr_ Castro,23,M(C) ,180,76,26(3),29,26,3,2159,2,1,7,-,1.2,74.5,0.8,1,6.77
2011,La Liga,Sporting Gijon,Roberto Canella,23,D(L) ,180,70,30(1),31,30,1,2635,-,-,5,1,0.2,72,0.7,-,6.77
2011,La Liga,Sporting Gijon,Gregory,30,D(C) ,187,87,18(3),21,18,3,1636,-,-,4,-,0.4,64.7,2,-,6.75
2011,La Liga,Sporting Gijon,Iv‡n Cu_llar,27,GK ,187,82,2,2,2,0,180,-,-,1,-,-,60.7,-,-,6.73
2011,La Liga,Sporting Gijon,Formose Mendy,22,AM(R) ,181,68,6(4),10,6,4,592,-,1,1,-,1.6,59.7,0.1,-,6.68
2011,La Liga,Sporting Gijon,Dami‡n Su‡rez,23,D(R) ,173,68,16(3),19,16,3,1411,-,1,5,-,-,71.4,0.4,-,6.66
2011,La Liga,Sporting Gijon,Juan Mu–iz,19,M ,177,72,0(1),1,0,1,45,-,-,-,-,2,84.6,3,-,6.64
2011,La Liga,Sporting Gijon,Sebasti‡n Eguren,30,DM(C) ,186,84,12(7),19,12,7,1038,2,-,6,1,0.6,65.7,1.5,-,6.62
2011,La Liga,Sporting Gijon,Nacho Cases,23,DM(C) ,175,64,15(6),21,15,6,1421,-,5,7,-,1.1,77.4,0.4,-,6.62
2011,La Liga,Sporting Gijon,Nacho Novo,32,AM(CR) ,175,72,8(3),11,8,3,548,3,-,2,-,1.5,74.6,-,-,6.55
2011,La Liga,Sporting Gijon,Ayoze,25,M(L) ,172,72,7(8),15,7,8,686,-,-,6,-,0.5,71.2,0.6,-,6.47
2011,La Liga,Sporting Gijon,Sergio çlvarez,19,M(C) ,180,64,4(2),6,4,2,328,-,-,1,-,0.2,76.2,0.3,-,6.45
2011,La Liga,Sporting Gijon,Carmelo,28,AM(CR) ,180,70,6(7),13,6,7,603,1,-,4,1,0.8,73.2,0.3,-,6.45
2011,La Liga,Sporting Gijon,Mate Bilic,31,FW ,185,81,1(19),20,1,19,462,4,1,4,-,1,63.6,1,-,6.33
2011,La Liga,Sporting Gijon,Ricardo Le—n,28,DM(C) ,186,67,1(2),3,1,2,155,-,-,-,-,0.3,74.2,0.7,-,6.33
2011,La Liga,Sporting Gijon,Luis Mor‡n,24,AM(R) ,172,67,0(5),5,0,5,77,-,-,1,-,0.2,56,0.2,-,6.11
2011,La Liga,Racing Santander,Mario Fern‡ndez,23,GK ,184,74,12(1),13,12,1,1127,-,-,2,-,-,43.9,0.2,1,7.42
2011,La Liga,Racing Santander,Pape Diop,25,DM(C) ,180,73,33(1),34,33,1,2941,1,4,12,2,1.3,71.9,2,1,7.12
2011,La Liga,Racing Santander,To–o,31,GK ,182,81,25,25,25,0,2250,-,-,5,1,-,43.9,0.2,1,7.04
2011,La Liga,Racing Santander,Domingo Cisma,29,D(L) ,184,78,25(1),26,25,1,2249,-,-,8,1,0.5,67.5,1,1,6.95
2011,La Liga,Racing Santander,Bernardo,22,D(C) ,192,84,25,25,25,0,2206,2,-,4,-,0.6,69.7,2.5,2,6.93
2011,La Liga,Racing Santander,çlvaro Gonz‡lez99907,21,D(CR) ,183,75,34,34,34,0,3032,1,-,14,-,0.3,67.7,0.8,1,6.88
2011,La Liga,Racing Santander,Osmar Barba,23,D(C) ,192,84,5(3),8,5,3,555,-,-,4,-,0.4,68,1.5,1,6.84
2011,La Liga,Racing Santander,Manuel Arana,26,AM(R) ,175,73,22(6),28,22,6,2032,2,2,8,-,1.1,63.7,0.9,1,6.81
2011,La Liga,Racing Santander,Marc Torrej—n,25,D(C) ,187,87,27(2),29,27,2,2413,1,-,3,-,0.6,76,1,-,6.73
2011,La Liga,Racing Santander,Cristian,26,D(L) ,178,78,14(6),20,14,6,1357,1,-,7,-,0.5,64.5,1.1,-,6.72
2011,La Liga,Racing Santander,Adri‡n16672,23,M(CL) ,184,75,29(6),35,29,6,2398,3,4,5,-,1.5,78.6,1.2,2,6.72
2011,La Liga,Racing Santander,Dani Sotres,18,GK ,182,78,1(1),2,1,1,132,-,-,-,-,-,59.3,-,-,6.69
2011,La Liga,Racing Santander,Pic—n,23,D ,182,74,2(1),3,2,1,195,-,-,-,-,-,56,0.7,-,6.68
2011,La Liga,Racing Santander,Francis,29,D(R) ,178,70,22,22,22,0,1915,-,-,5,1,-,66,0.5,-,6.68
2011,La Liga,Racing Santander,Alexandros Tziolis,26,DM(C) ,189,84,6(6),12,6,6,616,-,-,2,-,0.5,78.1,0.9,1,6.65
2011,La Liga,Racing Santander,Gonzalo Colsa,32,DM(C) ,185,77,14(4),18,14,4,1223,1,-,4,-,0.6,78.6,0.9,-,6.65
2011,La Liga,Racing Santander,Christian Stuani,25,AM(CR)^FW ,186,77,24(8),32,24,8,2181,9,3,7,-,1.3,68.4,1.7,1,6.62
2011,La Liga,Racing Santander,Kennedy,30,AM(CR) ,181,71,2(5),7,2,5,294,-,-,-,-,1,71,0.6,-,6.52
2011,La Liga,Racing Santander,Quique Rivero,19,M ,176,70,4,4,4,0,360,-,-,1,-,0.3,83,0.3,-,6.47
2011,La Liga,Racing Santander,Marcos Gull—n,22,DM(C) ,185,79,9(1),10,9,1,721,-,-,3,1,0.1,78.3,0.6,-,6.46
2011,La Liga,Racing Santander,Pedro Munitis,36,AM(CLR)^FW ,167,70,22(10),32,22,10,1990,-,3,7,1,0.4,70.2,0.3,-,6.44
2011,La Liga,Racing Santander,Jairo,18,AM(LR) ,170,65,14(11),25,14,11,1260,2,4,2,-,0.6,69.5,0.3,-,6.43
2011,La Liga,Racing Santander,Lautaro Acosta,23,AM(C)^FW ,168,68,14(7),21,14,7,1286,2,1,4,-,0.7,71.1,0.5,-,6.42
2011,La Liga,Racing Santander,îscar Serrano,30,AM(L) ,172,73,4(4),8,4,4,415,-,1,1,-,0.6,71.4,0.1,-,6.41
2011,La Liga,Racing Santander,Ariel Nahuelp‡n,24,FW ,187,87,5(5),10,5,5,477,2,-,1,1,0.9,58.9,2.1,-,6.4
2011,La Liga,Racing Santander,Edu Bedia,22,AM(C) ,184,74,7(4),11,7,4,687,-,1,2,-,0.9,81,0.5,-,6.39
2011,La Liga,Racing Santander,Kon_,19,FW ,177,73,5(1),6,5,1,401,-,-,-,-,1.2,65.3,0.5,-,6.27
2011,La Liga,Racing Santander,Isuardi,19,FW ,171,65,0(2),2,0,2,35,-,-,-,-,0.5,91.7,-,-,6.26
2011,La Liga,Racing Santander,Borja Garcia Santamaria,21,D ,180,74,0(1),1,0,1,21,-,-,-,-,-,-,-,-,6.23
2011,La Liga,Racing Santander,Juli‡n Luque,19,AM(L) ,175,73,8(7),15,8,7,589,-,-,2,-,0.8,73.6,0.5,-,6.2
2011,La Liga,Racing Santander,Javi Mart’nez112837,22,FW ,182,76,0(4),4,0,4,76,-,-,1,-,0.3,58.6,-,-,6.14
2011,La Liga,Racing Santander,Khouma Babacar,18,FW ,184,68,4(4),8,4,4,340,-,-,1,-,1.3,68.8,0.5,-,6.04
2010,La Liga,Barcelona,Lionel Messi,23,AM(CR)^FW ,169,67,31(2),33,31,2,2859,31,18,3,-,4.5,86.2,0.1,20,8.75
2010,La Liga,Barcelona,Marc Bartra,19,D(C) ,183,70,2,2,2,0,180,1,-,-,-,1,83.8,1,-,7.77
2010,La Liga,Barcelona,Andr_s Iniesta,26,AM(CLR) ,170,65,32(2),34,32,2,2810,8,3,1,-,1.3,89.6,0.1,2,7.72
2010,La Liga,Barcelona,Dani Alves,27,D(CR) ,173,64,31(4),35,31,4,2905,2,15,10,-,1,86.6,0.6,3,7.66
2010,La Liga,Barcelona,Xavi,30,DM(C) ,170,68,29(2),31,29,2,2478,3,7,6,-,1.1,94.4,-,2,7.59
2010,La Liga,Barcelona,Sergio Busquets,22,D(C)^DM(C) ,189,73,25(3),28,25,3,2300,1,3,5,-,0.3,92.4,1,-,7.38
2010,La Liga,Barcelona,David Villa,28,AM(LR)^FW ,175,69,32(2),34,32,2,2789,18,5,3,1,3.9,78.9,0.1,1,7.35
2010,La Liga,Barcelona,Pedro,23,AM(LR) ,169,64,24(9),33,24,9,2169,13,7,2,-,1.8,89.7,0.1,1,7.32
2010,La Liga,Barcelona,Carles Puyol,32,D(CLR) ,178,80,17,17,17,0,1388,1,-,3,-,0.3,90.6,1.4,-,7.19
2010,La Liga,Barcelona,Thiago Alc‡ntara,19,DM(C)^M(L) ,174,70,6(6),12,6,6,663,2,-,1,-,0.7,93.1,0.3,-,7.13
2010,La Liga,Barcelona,Eric Abidal,31,D(CL) ,186,75,23(3),26,23,3,2027,-,-,3,-,0.3,90.7,0.7,-,7.11
2010,La Liga,Barcelona,Sergi Roberto,18,M(C) ,177,70,1,1,1,0,90,-,1,-,-,2,85.2,-,-,7.05
2010,La Liga,Barcelona,Gerard Piqu_,23,D(C) ,192,85,29(2),31,29,2,2674,3,1,9,1,0.6,88.4,1.1,-,7.02
2010,La Liga,Barcelona,Andreu Font‡s,20,D(C)^DM(C) ,181,72,5(1),6,5,1,461,-,1,-,-,-,92.6,0.3,-,7.01
2010,La Liga,Barcelona,Adriano13471,26,D(CLR)^M(LR) ,172,67,11(4),15,11,4,957,-,1,3,-,0.5,88.6,0.3,1,6.98
2010,La Liga,Barcelona,Javier Mascherano,26,D(C)^DM(C) ,174,74,18(9),27,18,9,1543,-,-,6,-,0.3,91.8,0.7,1,6.96
2010,La Liga,Barcelona,Maxwell,29,D(L)^DM(C) ,176,73,19(6),25,19,6,1821,-,1,2,-,0.2,88,0.8,-,6.91
2010,La Liga,Barcelona,V’ctor Vald_s,28,GK ,183,78,32,32,32,0,2880,-,-,6,-,-,82,-,1,6.91
2010,La Liga,Barcelona,Gabriel Milito,30,D(C) ,179,78,8(2),10,8,2,661,-,-,2,-,-,90,0.8,-,6.69
2010,La Liga,Barcelona,Pinto,34,GK ,185,82,7,7,7,0,630,-,-,1,-,-,82.4,-,-,6.65
2010,La Liga,Barcelona,Seydou Keita,30,DM(C) ,183,75,15(20),35,15,20,1535,3,2,2,-,0.4,91.8,0.9,1,6.62
2010,La Liga,Barcelona,Bojan,20,AM(LR)^FW ,170,65,9(18),27,9,18,938,6,2,2,-,1.1,84.5,0.1,1,6.6
2010,La Liga,Barcelona,Jeffren,22,AM(LR) ,175,72,4(4),8,4,4,303,1,1,-,-,1.5,83.2,0.3,-,6.59
2010,La Liga,Barcelona,Jonathan dos Santos,20,M(C) ,172,74,1(1),2,1,1,88,-,-,-,-,-,91.3,-,-,6.54
2010,La Liga,Barcelona,Ibrahim Afellay,24,AM(L) ,180,76,7(9),16,7,9,665,1,-,1,-,1,91.7,0.1,-,6.47
2010,La Liga,Barcelona,Mart’n Montoya,19,D(LR) ,174,74,1(1),2,1,1,21,-,-,-,-,-,100,0.5,-,6.31
2010,La Liga,Barcelona,Oriol Romeu,19,DM(C) ,181,83,0(1),1,0,1,8,-,-,-,-,-,100,-,-,6.23
2010,La Liga,Barcelona,Nolito,24,AM(L) ,172,70,0(2),2,0,2,14,-,-,-,-,0.5,100,-,-,6.17
2010,La Liga,Real Madrid,Cristiano Ronaldo,25,AM(LR)^FW ,185,80,32(2),34,32,2,2914,40,11,2,-,7.4,75.7,1.4,12,8.35
2010,La Liga,Real Madrid,Marcelo20241,22,D(L)^M(CL) ,174,75,31(1),32,31,1,2743,3,4,7,-,0.8,79.5,0.6,4,7.72
2010,La Liga,Real Madrid,Gonzalo Higua’n,22,AM(R)^FW ,184,79,16(1),17,16,1,1327,10,6,1,-,2.9,81.8,0.4,2,7.52
2010,La Liga,Real Madrid,Xabi Alonso,28,DM(C) ,183,77,29(5),34,29,5,2668,-,6,12,-,0.6,85.3,1.4,4,7.5
2010,La Liga,Real Madrid,çngel Di Mar’a,22,AM(CLR) ,180,70,29(6),35,29,6,2346,6,11,6,-,2.1,75.8,-,4,7.49
2010,La Liga,Real Madrid,Mesut …zil,22,AM(CLR) ,183,76,30(6),36,30,6,2590,6,17,2,-,1.1,85.4,0.1,1,7.44
2010,La Liga,Real Madrid,Sergio Ramos,24,D(CR) ,183,75,30(1),31,30,1,2702,3,2,11,1,1,86.1,1.9,-,7.36
2010,La Liga,Real Madrid,Kak‡3577,28,AM(CLR)^FW ,186,78,11(3),14,11,3,823,7,4,-,-,1.9,87.5,0.3,1,7.34
2010,La Liga,Real Madrid,Pepe,27,D(C)^DM(C) ,188,81,25(1),26,25,1,2256,1,1,6,1,0.2,82.7,1.2,2,7.32
