Season Start Year,League,Team,Info,Name,Age,POS,CM,KG,Apps Combined,Apps,Starts,Subs,Mins,Goal,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
2009,La Liga,Villarreal,Nilmar Villarreal/30/AM(R)^FW ,Nilmar,25,AM(R)^FW ,180,73,28(5),33,28,5,2484,11,4,1,-,1.9,75.8,0.4,3,7.05
2009,La Liga,Villarreal,Santiago Cazorla Villarreal/29/M(CLR) ,Santiago Cazorla,24,M(CLR) ,168,66,16(8),24,16,8,1494,5,2,4,-,1.5,80.4,0.3,1,6.99
2009,La Liga,Villarreal,Joan Capdevila Villarreal/36/D(L) ,Joan Capdevila,31,D(L) ,182,78,37,37,37,0,3330,5,3,5,1,0.9,76.1,0.9,1,6.98
2009,La Liga,Villarreal,Ángel Villarreal/33/D(R) ,Ángel4674,28,D(R) ,180,71,22(2),24,22,2,1986,1,1,7,1,0.2,76.7,0.5,2,6.95
2009,La Liga,Villarreal,Javi Venta Villarreal/38/D(R) ,Javi Venta,33,D(R) ,180,74,16(2),18,16,2,1415,-,-,4,-,0.2,74.4,0.2,1,6.89
2009,La Liga,Villarreal,Gonzalo Rodríguez Villarreal/30/D(C) ,Gonzalo Rodríguez,25,D(C) ,182,79,19(2),21,19,2,1747,-,-,2,3,0.2,77.3,1.1,-,6.86
2009,La Liga,Villarreal,Cani Villarreal/33/AM(CLR) ,Cani,28,AM(CLR) ,180,75,27(8),35,27,8,2257,2,4,4,1,0.7,75.4,0.1,2,6.83
2009,La Liga,Villarreal,Marcano Villarreal/27/D(CL) ,Marcano,22,D(CL) ,189,77,15(1),16,15,1,1325,1,1,4,1,0.3,71.4,1.8,-,6.8
2009,La Liga,Villarreal,Joseba Llorente Villarreal/34/FW ,Joseba Llorente,29,FW ,184,72,20(9),29,20,9,1803,9,2,8,1,1.9,74.3,0.6,1,6.77
2009,La Liga,Villarreal,Ariel Ibagaza Villarreal/38/AM(C) ,Ariel Ibagaza,33,AM(C) ,166,65,14(10),24,14,10,1275,2,5,5,-,0.7,76.7,-,-,6.74
2009,La Liga,Villarreal,Damián Escudero Villarreal/27/AM(CL) ,Damián Escudero,22,AM(CL) ,176,74,3(9),12,3,9,347,1,4,-,-,1.4,81.4,0.1,-,6.73
2009,La Liga,Villarreal,Diego López Villarreal/32/GK ,Diego López,27,GK ,196,88,38,38,38,0,3420,-,-,3,-,-,40.2,0.1,-,6.7
2009,La Liga,Villarreal,Robert Pires Villarreal/40/M(L) ,Robert Pires,35,M(L) ,187,80,13(15),28,13,15,1289,4,1,4,-,0.9,81.8,0.3,1,6.63
2009,La Liga,Villarreal,Mateo Musacchio Villarreal/24/D(C) ,Mateo Musacchio,19,D(C) ,180,73,5(2),7,5,2,477,-,-,-,1,0.3,70.7,0.7,-,6.63
2009,La Liga,Villarreal,David Fuster Villarreal/32/AM(CLR) ,David Fuster,27,AM(CLR) ,178,71,11(11),22,11,11,1128,3,2,6,-,1.2,68.7,0.7,1,6.56
2009,La Liga,Villarreal,Sebastián Eguren Villarreal/33/DM(C) ,Sebastián Eguren,28,DM(C) ,186,84,9(5),14,9,5,854,-,1,4,-,0.4,70.2,1.3,-,6.5
2009,La Liga,Villarreal,Javier Matilla Villarreal/26/DM(C) ,Javier Matilla,21,DM(C) ,176,72,2,2,2,0,167,-,-,-,-,0.5,86.9,-,-,6.31
2009,La Liga,Villarreal,Marco Ruben Villarreal/28/FW ,Marco Ruben,23,FW ,179,72,1(3),4,1,3,116,-,-,-,-,0.5,72.7,1,-,6.13
2009,La Liga,Villarreal,Marcos Gullón Villarreal/25/DM(C) ,Marcos Gullón,20,DM(C) ,185,79,0(1),1,0,1,3,-,-,-,-,-,33.3,1,-,6.1
2009,La Liga,Villarreal,Jonathan Pereira Villarreal/27/AM(L)^FW ,Jonathan Pereira,22,AM(L)^FW ,166,61,0(6),6,0,6,126,-,-,2,-,0.3,68.8,-,-,6.08
2009,La Liga,Villarreal,Kiko Olivas Villarreal/26/D ,Kiko Olivas,21,D ,189,83,2,2,2,0,180,-,-,-,1,0.5,68.6,0.5,-,5.89
2009,La Liga,Athletic Club,Javi Martínez Athletic Club/26/D(C)^M(C) ,Javi Martínez14091,21,D(C)^M(C) ,190,81,34,34,34,0,3007,6,1,9,1,1.6,75.6,2.3,5,7.71
2009,La Liga,Athletic Club,Ribeiro De Aguilar Armando Athletic Club/43/GK ,Ribeiro De Aguilar Armando,38,GK ,0,0,1,1,1,0,90,-,-,-,-,-,60,-,-,7.61
2009,La Liga,Athletic Club,Fernando Llorente Athletic Club/29/FW ,Fernando Llorente,24,FW ,195,90,35(2),37,35,2,2888,14,5,-,-,3.1,61.1,4.1,5,7.35
2009,La Liga,Athletic Club,Xabier Etxeita Athletic Club/26/D(C) ,Xabier Etxeita,21,D(C) ,185,80,1(2),3,1,2,199,-,-,1,-,0.3,62.7,2,-,7.26
2009,La Liga,Athletic Club,Ion Vélez Athletic Club/29/FW ,Ion Vélez,24,FW ,183,74,1(1),2,1,1,114,-,-,1,-,1,80,1.5,-,7.18
2009,La Liga,Athletic Club,Gaizka Toquero Athletic Club/30/AM(CR)^FW ,Gaizka Toquero,25,AM(CR)^FW ,182,78,26(5),31,26,5,2237,8,4,6,-,1.9,56.5,2.1,2,7.18
2009,La Liga,Athletic Club,Ustaritz Athletic Club/31/D(C) ,Ustaritz,26,D(C) ,183,77,15,15,15,0,1321,1,-,2,2,0.1,66.9,1.2,-,7.03
2009,La Liga,Athletic Club,Markel Susaeta Athletic Club/26/AM(CLR) ,Markel Susaeta,21,AM(CLR) ,179,67,23(12),35,23,12,2361,4,4,7,-,1.8,76.1,0.3,1,7.03
2009,La Liga,Athletic Club,Gorka Iraizoz Athletic Club/33/GK ,Gorka Iraizoz,28,GK ,191,87,37,37,37,0,3330,-,-,4,-,-,55.1,-,2,6.93
2009,La Liga,Athletic Club,Xabier Castillo Athletic Club/28/D(L) ,Xabier Castillo,23,D(L) ,184,75,18(1),19,18,1,1597,-,1,4,-,0.2,68.7,0.8,-,6.91
2009,La Liga,Athletic Club,Igor Gabilondo Athletic Club/35/AM(L) ,Igor Gabilondo,30,AM(L) ,185,78,16(10),26,16,10,1348,3,5,1,-,1,70.1,1,-,6.91
2009,La Liga,Athletic Club,Andoni Iraola Athletic Club/32/D(R) ,Andoni Iraola,27,D(R) ,182,75,37,37,37,0,3223,2,1,7,-,0.5,73,0.4,-,6.88
2009,La Liga,Athletic Club,Francisco Navarro Yeste Athletic Club/34/AM(L) ,Francisco Navarro Yeste,29,AM(L) ,184,70,13(9),22,13,9,1150,2,3,5,-,0.5,76.3,0.2,1,6.88
2009,La Liga,Athletic Club,Mikel San José Athletic Club/25/D(C)^DM(C) ,Mikel San José,20,D(C)^DM(C) ,186,77,24(1),25,24,1,2161,1,-,8,-,0.5,74.1,0.9,-,6.88
2009,La Liga,Athletic Club,Koikili Athletic Club/33/D(L) ,Koikili,28,D(L) ,168,68,20(1),21,20,1,1745,-,2,5,1,0.6,65.8,0.6,-,6.85
2009,La Liga,Athletic Club,Iker Muniain Athletic Club/21/AM(CLR) ,Iker Muniain,16,AM(CLR) ,169,63,4(22),26,4,22,853,4,3,2,-,0.6,83.1,0.1,1,6.74
2009,La Liga,Athletic Club,Carlos Gurpegi Athletic Club/34/D(C)^M(CR) ,Carlos Gurpegi,29,D(C)^M(CR) ,181,75,30(4),34,30,4,2505,1,1,3,2,0.7,73.1,1.5,1,6.73
2009,La Liga,Athletic Club,Aitor Ocio Athletic Club/37/D(C) ,Aitor Ocio,32,D(C) ,187,80,3,3,3,0,270,-,-,2,-,-,81.5,0.7,-,6.73
2009,La Liga,Athletic Club,Pablo Orbaiz Athletic Club/35/DM(C) ,Pablo Orbaiz,30,DM(C) ,179,75,17(3),20,17,3,1432,1,2,5,2,0.7,72.5,0.7,-,6.73
2009,La Liga,Athletic Club,Fernando Amorebieta Athletic Club/29/D(CL) ,Fernando Amorebieta,24,D(CL) ,192,85,34,34,34,0,3060,-,-,13,2,0.1,74.9,1.1,1,6.69
2009,La Liga,Athletic Club,Ander Iturraspe Athletic Club/25/DM(C) ,Ander Iturraspe,20,DM(C) ,187,74,11(4),15,11,4,889,-,-,4,-,0.3,79.2,0.8,-,6.68
2009,La Liga,Athletic Club,Óscar De Marcos Athletic Club/25/D(LR)^M(CLR) ,Óscar De Marcos,20,D(LR)^M(CLR) ,180,76,9(10),19,9,10,908,1,-,1,-,1.2,72.3,0.6,-,6.52
2009,La Liga,Athletic Club,David López Athletic Club/32/AM(CLR) ,David López9433,27,AM(CLR) ,181,75,7(10),17,7,10,644,-,3,1,-,0.7,70.6,0.1,-,6.5
2009,La Liga,Athletic Club,Etxeberria Athletic Club/37/FW ,Etxeberria,32,FW ,178,74,2(5),7,2,5,268,-,1,-,-,0.6,71.8,0.1,-,6.32
2009,La Liga,Athletic Club,Eneko Bóveda Athletic Club/25/D(R) ,Eneko Bóveda,20,D(R) ,181,77,0(1),1,0,1,32,-,-,1,-,1,80,1,-,6.27
2009,La Liga,Athletic Club,Iñigo Pérez Athletic Club/26/D(L)^DM(C) ,Iñigo Pérez,21,D(L)^DM(C) ,178,74,0(3),3,0,3,42,-,-,-,-,1,46.2,0.3,-,6.19
2009,La Liga,Athletic Club,Inaki Munoz Athletic Club/36/M ,Inaki Munoz,31,M ,182,79,0(1),1,0,1,29,-,-,-,-,1,90.9,1,-,6.11
2009,La Liga,Athletic Club,Iñigo Díaz de Cerio Athletic Club/30/FW ,Iñigo Díaz de Cerio,25,FW ,180,73,0(5),5,0,5,92,-,-,-,-,0.2,55,-,-,6.1
2009,La Liga,Athletic Club,Isaac Aketxe Athletic Club/26/FW ,Isaac Aketxe,21,FW ,180,72,0(1),1,0,1,10,-,-,-,-,-,50,1,-,6.09
2009,La Liga,Atletico Madrid,Sergio Agüero Atletico Madrid/26/AM(CL)^FW ,Sergio Agüero,21,AM(CL)^FW ,173,70,24(7),31,24,7,2215,12,4,6,-,2.8,77.3,0.1,3,7.25
2009,La Liga,Atletico Madrid,Diego Forlán Atletico Madrid/35/AM(L)^FW ,Diego Forlán,30,AM(L)^FW ,180,75,30(3),33,30,3,2590,18,6,1,-,3.8,68.1,0.3,2,7.2
2009,La Liga,Atletico Madrid,Tiago Atletico Madrid/33/M(C) ,Tiago,28,M(C) ,183,71,16(2),18,16,2,1454,2,-,7,-,0.9,80.7,1.7,2,7.11
2009,La Liga,Atletico Madrid,Reyes Atletico Madrid/31/AM(CLR) ,Reyes,26,AM(CLR) ,176,72,19(11),30,19,11,1758,2,5,3,1,1.8,67.7,0.8,1,7.07
2009,La Liga,Atletico Madrid,Sergio Asenjo Atletico Madrid/25/GK ,Sergio Asenjo,20,GK ,182,84,15,15,15,0,1276,-,-,-,-,-,34.3,0.1,1,6.98
2009,La Liga,Atletico Madrid,Juanito Atletico Madrid/38/D(C) ,Juanito2336,33,D(C) ,183,76,15(2),17,15,2,1444,2,-,6,-,0.5,73.9,1.8,-,6.95
2009,La Liga,Atletico Madrid,Paulo Assunção Atletico Madrid/34/DM(C) ,Paulo Assunção,29,DM(C) ,173,70,29(1),30,29,1,2525,1,1,10,1,0.3,81.9,0.7,1,6.95
2009,La Liga,Atletico Madrid,Antonio López Atletico Madrid/33/D(L) ,Antonio López,28,D(L) ,173,65,29(2),31,29,2,2589,2,1,6,-,0.5,73.8,1.1,2,6.95
2009,La Liga,Atletico Madrid,Simão Atletico Madrid/34/AM(CLR) ,Simão,29,AM(CLR) ,170,64,30(4),34,30,4,2494,2,3,6,1,1,79.1,0.4,1,6.94
2009,La Liga,Atletico Madrid,José Manuel Jurado Atletico Madrid/28/AM(CLR) ,José Manuel Jurado,23,AM(CLR) ,176,72,29(9),38,29,9,2703,7,4,1,-,1.8,82.4,0.3,2,6.92
2009,La Liga,Atletico Madrid,Mariano Pernía Atletico Madrid/37/D ,Mariano Pernía,32,D ,178,79,1,1,1,0,90,-,-,-,-,1,65.1,-,-,6.8
2009,La Liga,Atletico Madrid,David de Gea Atletico Madrid/23/GK ,David de Gea,18,GK ,192,76,19,19,19,0,1710,-,-,1,-,-,38.4,0.1,-,6.76
2009,La Liga,Atletico Madrid,Luis Perea Atletico Madrid/35/D(CR) ,Luis Perea,30,D(CR) ,180,76,27(1),28,27,1,2475,-,1,7,-,-,70.9,1.5,-,6.75
2009,La Liga,Atletico Madrid,Cléber Santana Atletico Madrid/33/M(C) ,Cléber Santana,28,M(C) ,187,85,8(6),14,8,6,828,1,1,3,1,1.8,86.5,0.6,-,6.74
2009,La Liga,Atletico Madrid,Tomas Ujfalusi Atletico Madrid/36/D(CR) ,Tomas Ujfalusi,31,D(CR) ,185,76,26(1),27,26,1,2374,-,2,6,1,0.4,75.4,1.1,-,6.73
2009,La Liga,Atletico Madrid,Eduardo Salvio Atletico Madrid/24/AM(R) ,Eduardo Salvio,19,AM(R) ,173,71,5(8),13,5,8,563,2,1,2,-,1.1,72.3,0.1,1,6.7
2009,La Liga,Atletico Madrid,Raúl García Atletico Madrid/28/M(CLR)^FW ,Raúl García11386,23,M(CLR)^FW ,184,81,12(8),20,12,8,1081,-,2,3,1,0.7,69,1,-,6.68
2009,La Liga,Atletico Madrid,Maxi Rodríguez Atletico Madrid/33/AM(CLR) ,Maxi Rodríguez,28,AM(CLR) ,180,75,9(5),14,9,5,773,2,-,2,-,1.6,80.9,0.4,-,6.65
2009,La Liga,Atletico Madrid,Juan Valera Atletico Madrid/29/D(R) ,Juan Valera,24,D(R) ,184,76,19(4),23,19,4,1622,-,3,2,-,0.5,76.3,1.1,-,6.65
2009,La Liga,Atletico Madrid,Álvaro Domínguez Atletico Madrid/25/D(CL) ,Álvaro Domínguez,20,D(CL) ,189,83,26,26,26,0,2234,-,-,8,1,0.3,72.4,1.5,-,6.6
2009,La Liga,Atletico Madrid,Roberto Atletico Madrid/28/GK ,Roberto19442,23,GK ,192,76,3,3,3,0,270,-,-,-,-,-,40.3,-,-,6.59
2009,La Liga,Atletico Madrid,Pablo Ibáñez Atletico Madrid/33/D(C) ,Pablo Ibáñez,28,D(C) ,192,80,6(1),7,6,1,544,-,-,2,-,-,75,1.1,-,6.5
2009,La Liga,Atletico Madrid,Leandro Cabrera Atletico Madrid/23/D ,Leandro Cabrera,18,D ,187,81,4,4,4,0,360,-,-,1,-,0.5,62,0.5,-,6.49
2009,La Liga,Atletico Madrid,Ignacio Camacho Atletico Madrid/24/DM(C) ,Ignacio Camacho,19,DM(C) ,182,75,6(6),12,6,6,530,-,1,2,-,0.4,79.8,0.3,-,6.44
2009,La Liga,Atletico Madrid,Florent Sinama-Pongolle Atletico Madrid/30/FW ,Florent Sinama-Pongolle,25,FW ,176,70,3(7),10,3,7,303,-,-,-,-,0.5,70,1,-,6.4
2009,La Liga,Atletico Madrid,Ibrahima Baldé Atletico Madrid/25/AM(LR)^FW ,Ibrahima Baldé,20,AM(LR)^FW ,188,72,5(13),18,5,13,503,3,-,1,-,0.8,65.3,0.8,-,6.36
2009,La Liga,Atletico Madrid,Keko Atletico Madrid/22/AM(R) ,Keko,17,AM(R) ,177,72,0(1),1,0,1,27,-,-,-,-,-,100,-,-,6.36
2009,La Liga,Atletico Madrid,Koke Atletico Madrid/22/M(CLR) ,Koke,17,M(CLR) ,178,74,1(3),4,1,3,126,-,-,-,-,0.3,85.5,-,-,6.19
2009,La Liga,Atletico Madrid,Rubén Pérez Atletico Madrid/25/DM(C) ,Rubén Pérez,20,DM(C) ,178,72,0(1),1,0,1,11,-,-,-,-,-,77.8,-,-,6.18
2009,La Liga,Atletico Madrid,Joel Robles Atletico Madrid/24/GK ,Joel Robles,19,GK ,195,90,1(1),2,1,1,167,-,-,-,-,-,33.3,-,-,6.17
2009,La Liga,Atletico Madrid,Jorge Molino Atletico Madrid/26/FW ,Jorge Molino,21,FW ,182,77,0(1),1,0,1,4,-,-,-,-,-,75,-,-,6.03
2009,La Liga,Atletico Madrid,Borja Bastón Atletico Madrid/22/FW ,Borja Bastón,17,FW ,191,82,0(1),1,0,1,90,-,-,-,-,-,80,-,-,5.93
2009,La Liga,Atletico Madrid,John Heitinga Atletico Madrid/30/D(CR)^DM(C) ,John Heitinga,25,D(CR)^DM(C) ,182,72,1,1,1,0,90,-,-,1,-,2,65.9,-,-,5.86
2009,La Liga,Deportivo La Coruna,Filipe Luis Deportivo La Coruna/29/D(L) ,Filipe Luis,24,D(L) ,188,77,20(1),21,20,1,1787,3,1,-,-,0.7,78.8,0.1,3,7.38
2009,La Liga,Deportivo La Coruna,Diego Colotto Deportivo La Coruna/33/D(C) ,Diego Colotto,28,D(C) ,184,83,30,30,30,0,2700,3,-,5,-,0.8,72.9,1.2,1,7
2009,La Liga,Deportivo La Coruna,Alberto Lopo Deportivo La Coruna/34/D(C) ,Alberto Lopo,29,D(C) ,186,82,34,34,34,0,3060,1,1,6,1,0.6,77.9,1.3,1,6.96
2009,La Liga,Deportivo La Coruna,Manu Deportivo La Coruna/28/GK ,Manu,23,GK ,182,77,2(1),3,2,1,257,-,-,-,-,-,42.5,-,-,6.94
2009,La Liga,Deportivo La Coruna,Andrés Guardado Deportivo La Coruna/28/D(L)^M(CL) ,Andrés Guardado,23,D(L)^M(CL) ,169,67,23(3),26,23,3,2022,3,5,1,-,1.3,81,0.4,3,6.92
2009,La Liga,Deportivo La Coruna,Daniel Aranzubia Deportivo La Coruna/35/GK ,Daniel Aranzubia,30,GK ,184,80,36,36,36,0,3240,-,1,2,1,-,42.8,0.1,2,6.86
2009,La Liga,Deportivo La Coruna,Manuel Pablo Deportivo La Coruna/38/D(LR) ,Manuel Pablo,33,D(LR) ,177,73,33,33,33,0,2970,-,-,5,-,0.1,76.1,0.5,-,6.83
2009,La Liga,Deportivo La Coruna,Juan Rodríguez Deportivo La Coruna/32/M(CR) ,Juan Rodríguez,27,M(CR) ,185,72,34(1),35,34,1,3061,3,2,9,-,1.3,73.9,2.6,2,6.83
2009,La Liga,Deportivo La Coruna,Juca Deportivo La Coruna/34/DM(C) ,Juca,29,DM(C) ,179,73,14(2),16,14,2,1133,3,2,4,-,1.2,84.8,0.6,1,6.82
2009,La Liga,Deportivo La Coruna,Riki Deportivo La Coruna/34/AM(R)^FW ,Riki,29,AM(R)^FW ,187,89,18(8),26,18,8,1580,8,1,3,1,2.3,77.8,0.7,-,6.78
2009,La Liga,Deportivo La Coruna,Raúl García Deportivo La Coruna/25/D(L) ,Raúl García83784,20,D(L) ,179,71,4(1),5,4,1,345,-,-,1,-,-,67.6,-,-,6.74
2009,La Liga,Deportivo La Coruna,David Rochela Deportivo La Coruna/24/D ,David Rochela,19,D ,180,77,3(1),4,3,1,315,-,-,-,-,-,83.2,1,-,6.73
2009,La Liga,Deportivo La Coruna,Sergio Deportivo La Coruna/37/DM(C) ,Sergio2185,32,DM(C) ,182,81,21(3),24,21,3,1895,-,1,1,1,0.8,80.8,0.3,-,6.71
2009,La Liga,Deportivo La Coruna,Laure Deportivo La Coruna/29/D(LR) ,Laure,24,D(LR) ,171,64,19(1),20,19,1,1718,-,1,5,-,0.2,75.7,0.8,-,6.59
2009,La Liga,Deportivo La Coruna,Juan Carlos Valerón Deportivo La Coruna/39/AM(C) ,Juan Carlos Valerón,34,AM(C) ,180,72,12(12),24,12,12,1238,1,5,-,-,0.3,83.3,0.3,-,6.58
2009,La Liga,Deportivo La Coruna,Antonio Tomás Deportivo La Coruna/29/DM(C) ,Antonio Tomás,24,DM(C) ,176,75,28(2),30,28,2,2460,-,-,7,1,0.5,83,0.3,-,6.56
2009,La Liga,Deportivo La Coruna,Juan Domínguez Deportivo La Coruna/24/M(C) ,Juan Domínguez,19,M(C) ,184,72,8(5),13,8,5,747,-,-,2,-,0.5,82.6,0.2,-,6.5
2009,La Liga,Deportivo La Coruna,Pablo Álvarez Deportivo La Coruna/34/AM(CR) ,Pablo Álvarez23693,29,AM(CR) ,174,67,17(11),28,17,11,1491,2,-,3,1,0.9,75.5,0.4,-,6.49
2009,La Liga,Deportivo La Coruna,Adrián Deportivo La Coruna/26/AM(CLR)^FW ,Adrián14089,21,AM(CLR)^FW ,180,71,25(9),34,25,9,2110,4,2,2,-,0.8,78.7,0.6,-,6.47
2009,La Liga,Deportivo La Coruna,Mista Deportivo La Coruna/35/FW ,Mista,30,FW ,185,74,5(8),13,5,8,494,1,1,3,-,1.1,69.4,0.3,-,6.43
2009,La Liga,Deportivo La Coruna,Diego Seoane Deportivo La Coruna/26/D(L) ,Diego Seoane,21,D(L) ,180,75,1,1,1,0,90,-,-,-,-,-,57.6,-,-,6.42
2009,La Liga,Deportivo La Coruna,Zé Castro Deportivo La Coruna/31/D(C) ,Zé Castro,26,D(C) ,183,76,8(2),10,8,2,706,-,-,1,-,0.1,77.5,0.6,-,6.4
2009,La Liga,Deportivo La Coruna,Adrián López Deportivo La Coruna/27/D(C) ,Adrián López,22,D(C) ,183,88,3,3,3,0,226,-,-,-,-,0.3,70.5,0.3,-,6.4
2009,La Liga,Deportivo La Coruna,Lassad Deportivo La Coruna/29/AM(C)^FW ,Lassad,24,AM(C)^FW ,188,78,10(9),19,10,9,797,2,-,1,-,1.3,76.6,0.6,-,6.39
2009,La Liga,Deportivo La Coruna,Iván Pérez Deportivo La Coruna/28/M ,Iván Pérez,23,M ,173,68,3(17),20,3,17,684,-,-,-,-,0.8,75.6,0.3,-,6.35
2009,La Liga,Deportivo La Coruna,Rodolfo Bodipo Deportivo La Coruna/37/FW ,Rodolfo Bodipo,32,FW ,181,80,6(9),15,6,9,508,-,1,1,-,0.5,69.3,0.5,-,6.18
2009,La Liga,Deportivo La Coruna,David Añón Deportivo La Coruna/25/FW ,David Añón,20,FW ,172,73,1(2),3,1,2,95,-,-,1,-,0.3,76.5,0.3,-,6.16
2009,La Liga,Deportivo La Coruna,Ángel Lafita Deportivo La Coruna/30/AM(CLR)^FW ,Ángel Lafita,25,AM(CLR)^FW ,187,73,0(1),1,0,1,26,-,-,1,-,-,70,-,-,6
2009,La Liga,Espanyol,Dídac Vilá Espanyol/25/D(L) ,Dídac Vilá,20,D(L) ,184,74,11,11,11,0,990,-,-,1,-,0.1,64.1,1.8,1,7.22
2009,La Liga,Espanyol,Javi Márquez Espanyol/28/M(C) ,Javi Márquez,23,M(C) ,179,71,12(3),15,12,3,1139,1,1,6,-,2.3,78.5,0.3,1,7.14
2009,La Liga,Espanyol,Nico Pareja Espanyol/30/D(C) ,Nico Pareja,25,D(C) ,181,74,30,30,30,0,2684,-,-,9,3,0.5,73,1.6,-,7
2009,La Liga,Espanyol,Víctor Ruiz Espanyol/26/D(C) ,Víctor Ruiz,21,D(C) ,184,75,21(1),22,21,1,1923,2,-,5,1,0.3,71.8,0.9,2,6.97
2009,La Liga,Espanyol,Javi Chica Espanyol/29/D(LR) ,Javi Chica,24,D(LR) ,175,77,27(1),28,27,1,2416,-,2,6,-,0.4,74.8,0.7,-,6.96
2009,La Liga,Espanyol,Iván Pillud Espanyol/28/D(R) ,Iván Pillud,23,D(R) ,178,76,6(3),9,6,3,666,-,-,1,-,0.2,67.2,0.8,-,6.96
2009,La Liga,Espanyol,David García Espanyol/33/D(L) ,David García,28,D(L) ,178,75,21,21,21,0,1822,-,2,5,-,0.2,79.1,0.9,1,6.94
2009,La Liga,Espanyol,José Callejón Espanyol/27/AM(LR)^FW ,José Callejón,22,AM(LR)^FW ,178,73,31(5),36,31,5,2717,2,4,4,1,2,78.6,0.5,2,6.94
2009,La Liga,Espanyol,Luis García Espanyol/33/AM(CLR) ,Luis García9422,28,AM(CLR) ,177,69,35(1),36,35,1,2897,3,-,10,-,1.3,75.9,0.4,3,6.89
2009,La Liga,Espanyol,Pablo Daniel Osvaldo Espanyol/28/AM(CL)^FW ,Pablo Daniel Osvaldo,23,AM(CL)^FW ,182,81,17(3),20,17,3,1445,7,-,7,-,3.3,64.3,1.1,4,6.86
2009,La Liga,Espanyol,Cristian Álvarez Espanyol/28/GK ,Cristian Álvarez,23,GK ,185,85,7(1),8,7,1,670,-,-,1,-,-,49.7,0.3,-,6.85
2009,La Liga,Espanyol,Joan Verdú Espanyol/31/M(C) ,Joan Verdú,26,M(C) ,178,71,31(3),34,31,3,2616,4,1,2,-,1,82.7,0.4,-,6.8
2009,La Liga,Espanyol,Moisés Hurtado Espanyol/33/DM(C) ,Moisés Hurtado,28,DM(C) ,185,84,30(1),31,30,1,2562,-,-,9,-,0.6,76.9,1.5,-,6.76
2009,La Liga,Espanyol,Carlos Kameni Espanyol/30/GK ,Carlos Kameni,25,GK ,186,86,31,31,31,0,2790,-,-,1,1,-,57.3,0.1,2,6.76
2009,La Liga,Espanyol,Facundo Roncaglia Espanyol/27/D(CR) ,Facundo Roncaglia,22,D(CR) ,179,76,15(6),21,15,6,1476,-,-,8,2,0.2,70.5,0.9,1,6.73
2009,La Liga,Espanyol,Juan Forlín Espanyol/26/D(C)^DM(C) ,Juan Forlín,21,D(C)^DM(C) ,180,77,23(1),24,23,1,2093,2,-,11,1,0.5,75.4,1,1,6.63
2009,La Liga,Espanyol,Fernando Marqués Espanyol/29/AM(LR) ,Fernando Marqués,24,AM(LR) ,178,70,10(11),21,10,11,925,1,5,2,-,0.6,71.9,0.2,-,6.6
2009,La Liga,Espanyol,Raúl Baena Espanyol/25/DM(C) ,Raúl Baena,20,DM(C) ,179,73,11(8),19,11,8,998,-,-,6,-,0.6,80.2,0.8,-,6.58
2009,La Liga,Espanyol,Iván Alonso Espanyol/35/AM(C)^FW ,Iván Alonso,30,AM(C)^FW ,180,77,19(15),34,19,15,1715,5,-,7,-,1.8,64.9,1.6,1,6.51
2009,La Liga,Espanyol,Shunsuke Nakamura Espanyol/36/M ,Shunsuke Nakamura,31,M ,178,69,6(7),13,6,7,570,-,1,2,-,0.8,89.6,0.1,-,6.41
2009,La Liga,Espanyol,Coro Espanyol/31/AM(CLR)^FW ,Coro,26,AM(CLR)^FW ,175,70,11(12),23,11,12,1058,1,1,1,-,0.6,77.8,0.2,-,6.35
2009,La Liga,Espanyol,Jordi Amat Espanyol/22/D(C) ,Jordi Amat,17,D(C) ,184,78,4(2),6,4,2,384,-,-,1,-,-,65.9,0.2,-,6.32
2009,La Liga,Espanyol,Ben Sahar Espanyol/25/AM(L)^FW ,Ben Sahar,20,AM(L)^FW ,180,72,5(17),22,5,17,608,1,-,-,-,0.8,77.6,0.4,-,6.23
2009,La Liga,Espanyol,Azrack Espanyol/26/M ,Azrack,21,M ,181,72,0(2),2,0,2,56,-,-,-,-,-,90,-,-,6.21
2009,La Liga,Espanyol,Iván De la Peña Espanyol/38/M ,Iván De la Peña,33,M ,168,71,0(4),4,0,4,157,-,-,2,-,0.3,76.1,-,-,6.15
2009,La Liga,Espanyol,Javi López Espanyol/28/D(R)^DM(C) ,Javi López80957,23,D(R)^DM(C) ,180,76,0(1),1,0,1,6,-,-,-,-,-,100,-,-,6.12
2009,La Liga,Espanyol,Raúl Tamudo Espanyol/37/FW ,Raúl Tamudo,32,FW ,180,74,4(2),6,4,2,381,-,-,1,-,1,79.4,-,-,6.08
2009,La Liga,Espanyol,Marc Pedraza Espanyol/27/M ,Marc Pedraza,22,M ,183,74,0(1),1,0,1,1,-,-,-,-,-,100,-,-,6
2009,La Liga,Osasuna,Roberto Osasuna/35/GK ,Roberto34614,30,GK ,180,80,2,2,2,0,180,-,-,-,-,-,41.7,-,-,7.17
2009,La Liga,Osasuna,Walter Pandiani Osasuna/38/FW ,Walter Pandiani,33,FW ,185,75,28(1),29,28,1,2452,11,1,4,1,2.3,62,3.9,5,7.16
2009,La Liga,Osasuna,Sergio Osasuna/37/D(C) ,Sergio14099,32,D(C) ,191,81,24,24,24,0,2113,-,1,1,2,0.3,64.6,2.4,2,7.06
